sentenecID,sentenceType,c1,c2,maxKL
67,depunned, large , get;waistline ,3.89953998029e-06
68,depunned, basis;know , recipes ,8.09065443909e-07
69,depunned, choose , customer;either;indecisive;not ,3.36585132752e-07
70,depunned, mother-in-law , wedding ,6.03037621206e-07
71,depunned, conduct;decided;gallup , new ,0.000250845118114
72,depunned, executive , chairman;executive;galas ,9.35834858891e-07
73,depunned, know;made , dolmas ,2.94346121398e-05
74,depunned, above;hoping;prayed , tests ,8.6359409426e-07
75,depunned, just , church;not ,2.50396853919e-05
76,depunned, stores , grocery;town ,0.000500871068453
77,depunned, got;out;professor;pulled , mad ,9.72859364249e-07
78,depunned, boy , admonished;apparently;father;young ,6.97844589458e-08
79,depunned, learn;skateboard;tricks , tricks ,8.96624396673e-08
80,depunned, dropped;math , class ,5.87848308183e-06
81,depunned, risks , boy;natural;takes ,2.30738006784e-05
82,depunned, school , end;having;teacher ,4.7194100245e-07
83,depunned, cons , bankers;cons;jail ,7.14640026463e-07
84,depunned, food , expect;not ,1.0964876718e-05
85,depunned, best;ever;movie;movie , saw ,4.58938832124e-06
86,depunned, slow , horse;slow ,3.06382333589e-07
87,depunned, great , directors;movie ,0.00216499753815
88,depunned, put , id;pocket;shirt ,0.00010481298971
89,depunned, bodybuilders;muscles , muscles ,7.0317459123e-07
90,depunned, actress , saw;thought ,2.11531720938e-06
91,depunned, paper , cardboard;fort;paper ,1.25730410295e-06
92,depunned, being;quite , fourteen;size ,0.000141683458293
93,depunned, intern , say ,2.18623060771e-05
94,depunned, carry , start;those ,1.43553006107e-06
95,depunned, family;manor , anchor ,0.000222084525682
96,depunned, online , chips;tournament ,4.8987957593e-05
97,depunned, britain;long , wet ,2.40766399159e-05
98,depunned, extra , gardeners;tomato ,8.68625107775e-06
99,depunned, excuse;say;say , teeth ,4.83363563805e-07
100,depunned, paint , complex;like;purple ,4.619819426e-07
101,depunned, careless , careless ,0.0
102,depunned, only , got;parrot;rest ,4.27406715438e-05
103,depunned, choristers , high;hit;make;novice ,9.89173510158e-06
104,depunned, knows , bright;spark ,8.0982205945e-05
105,depunned, budget;fund;mayor;turned , wanted ,1.29326021724e-06
106,nonpun, biblical;daniel;dreams;interpreting , known ,0.000229256518565
107,nonpun, up , decimal;number ,0.00179788412154
108,nonpun, bakers;bread;dough;flour;make;together , milk ,0.000575757976809
109,nonpun, dipped , fisherman;river ,2.7376588204e-05
110,nonpun, stacked , warehouse ,3.19346621164e-06
111,nonpun, conducted , candidates;conducted;political;pollsters;popularity ,0.0193667531717
112,nonpun, old , alone;time ,6.58797632733e-06
113,nonpun, portion , country;europe ,0.00104952108756
114,nonpun, angle , angle;function;function;mathematics ,9.74276285328e-05
115,nonpun, school , wu ,0.000416938887808
116,nonpun, bought;classical;music , new ,0.00352098072354
117,nonpun, rapidly , fields;ran;rapidly ,1.56405592988e-06
118,nonpun, cabin , cabin;made;pine ,2.28085415618e-08
119,nonpun, between , clothesline;hangs ,3.32368487497e-07
120,nonpun, german , german;karl;philosopher ,0.00017214495204
121,nonpun, say , say;waved ,0.000662126237111
122,nonpun, bad , learning;news ,2.43933476805e-07
123,nonpun, essays , essays;novels;written ,0.000124472757742
124,nonpun, landed , airport;landed ,0.000225829811721
125,nonpun, sticks , beaver;building;logs;sticks ,0.000427552765765
126,nonpun, computer;mega;processing , thirty-three ,2.46687169706e-05
127,nonpun, show , leading;plays;show;television ,0.000892079837616
128,nonpun, puts , dog;walking ,0.00014530651746
129,nonpun, decided;friend's , wanted ,6.93561010909e-06
130,nonpun, hair , like ,3.54069474285e-05
131,nonpun, look , belt;small;tiny ,0.00013323956273
132,nonpun, new , hurting;shoes ,0.000657795071478
133,nonpun, poem;read , student ,1.00679571368e-05
134,nonpun, clean;filled;water , worker ,7.48074718661e-06
135,nonpun, huge;live;wealthy , those ,0.000194631662737
136,nonpun, copies , database;stored;web ,0.000127994036744
137,nonpun, heir;king's , took ,0.000102566442605
138,nonpun, favorite , chicken;flavored;meals;sauce ,1.55867057914e-05
139,nonpun, opening;skin;small;surface , very ,0.000124058976636
140,nonpun, covered , frame ,1.74125979372e-07
141,nonpun, william , british;prince;throne;william ,0.000132940938949
142,nonpun, daughter , daughter ,0.0
143,nonpun, sing , hard;high;soprano ,1.07274411746e-05
144,nonpun, desk , bulb;lamp;light;sixty ,0.00629581729076
145,nonpun, used , beard;shave;used ,0.000200937389536
146,nonpun, easy , double;tie ,6.28883856685e-05
147,nonpun, get , trees ,0.000821073090299
148,nonpun, hired , score;tests ,2.09768685087e-05
149,nonpun, poked , poked ,0.0
150,nonpun, biology , learned ,0.00126218583407
151,nonpun, unpleasant , unpleasant ,0.0
152,nonpun, took , school;took ,0.00114620869
153,nonpun, forest , forest ,0.0
154,nonpun, steal , honey;stung ,0.00080837905399
155,nonpun, slowly , cars;slowly ,0.000111232394429
156,nonpun, baking , different ,6.55866959497e-07
157,nonpun, paid , paid ,0.0
158,nonpun, bruised , bruised;walking ,3.01306623444e-05
159,nonpun, church;sang , sang ,3.44189196127e-05
160,nonpun, answered , string ,4.11221650238e-06
161,nonpun, stayed , stayed ,0.0
162,nonpun, movie , famous;movie;star ,0.000453913641314
163,nonpun, hired , clean;hired ,2.84602729615e-05
164,nonpun, kind;pious , very ,9.28644519744e-06
165,nonpun, died;loved , loved ,1.33271268217e-05
166,nonpun, like , vegetarians ,1.6617481987e-05
167,nonpun, fish , need ,6.13536583641e-05
168,nonpun, apples;ate , ate ,2.56554434556e-05
169,nonpun, bed;christians , customary ,8.81120627646e-05
170,nonpun, tree's , tripped ,0.000295869812175
171,nonpun, year , business;dollars;made;million;year ,0.0228378107921
172,nonpun, apple;dessert , like ,0.000598221585455
173,nonpun, company , computer;programmers ,3.86024746666e-05
174,nonpun, car , car;care;problems;take ,0.000718079393629
175,nonpun, cheeks;movie;sad , ran ,0.000434558598483
176,nonpun, raised , flag;up ,5.54704665162e-05
177,nonpun, company's , company's;directors;meeting ,0.00651877881642
178,nonpun, plate , plate ,0.0
179,nonpun, clothes , boutique;says;store ,0.00246492705568
180,nonpun, believe , believe;physics ,1.44097752591e-05
181,nonpun, full , bar;unwashed ,4.33692004311e-07
182,nonpun, lots , heads;people ,0.00199582855925
183,nonpun, boy , boy;child ,8.58878335202e-07
184,nonpun, college , college;mathematics;students ,0.000501196680933
185,nonpun, got , high;high;school ,0.000253931174924
186,nonpun, feet;statue , ten ,0.000222073457891
187,nonpun, seven , seven;week ,0.00451901605213
188,nonpun, cons , social ,5.78574337416e-05
189,nonpun, beautiful , felt;sister ,2.3877736536e-05
190,nonpun, not , say ,1.8504644504e-06
191,nonpun, fell , leg ,6.92654297832e-06
192,nonpun, bought;dress , make ,1.0074142732e-05
193,nonpun, bank , bank;phone ,3.65756433739e-05
194,nonpun, wood , made;ship ,4.7440449691e-05
195,nonpun, attack;heart;scared , very ,0.00064560841926
196,nonpun, dealing , time ,6.85885558701e-05
197,nonpun, exam , passing;real;studying ,1.49525128893e-06
198,nonpun, car;son , use ,3.02561231267e-05
199,nonpun, looks , looks;sick ,1.30589084506e-05
200,nonpun, food , party ,3.53277039132e-06
201,nonpun, bought;chips;stocks;ten , years ,2.27639882177e-05
202,nonpun, fell , night ,2.35462186353e-05
203,nonpun, meeting , lunch;meeting ,0.00185088670248
204,nonpun, afford;family , food ,7.16888816502e-05
205,nonpun, decides , accused;innocence;jury;person ,0.000145036218637
206,nonpun, being;better;side , safe ,1.44962397796e-06
207,nonpun, evening , evening;morning;rises;sets ,0.0195498847112
208,nonpun, high , high;mid-atlantic;ship ,0.00029279673823
209,nonpun, students;teacher , told ,0.00016043487854
210,nonpun, fund , girl ,2.06667426722e-06
211,nonpun, let's , let's ,0.0
212,nonpun, let;not , father;party ,0.000448370930039
213,nonpun, slices , cheese;cheese;slices ,1.45126746266e-05
214,nonpun, answer , know ,0.000585884838227
215,nonpun, good , car;good;price ,0.00216590094676
216,nonpun, let;not , borrow;stingy ,0.000112008005117
217,nonpun, hair , very ,1.9259718036e-06
218,nonpun, friend , friend ,0.0
219,nonpun, okay , okay;worry ,0.000203369679779
220,nonpun, leg , performance ,8.97028542953e-05
221,nonpun, among , growing;picked;pretty;weeds ,0.0173699855086
222,nonpun, not , game;not;rules ,0.000295888272273
223,nonpun, just , time;wounds ,5.803094066e-05
224,nonpun, john , back;likes;sarah ,0.000221860905269
225,nonpun, almost , dictionary ,1.74933389414e-05
226,nonpun, close;come;door , room ,0.0426505221599
227,nonpun, just , sitting ,1.31718108833e-05
228,nonpun, cake , cake ,0.0
229,nonpun, made , sense ,1.00733228762e-05
230,nonpun, shining , shining;sun;up;woke ,0.010023974902
231,nonpun, pen , able;pals ,0.000129551741127
232,nonpun, counterfeit;diamond;just , not ,0.00172609147298
233,nonpun, socks , matching;socks ,0.000792119856282
234,nonpun, easily , eagle's;mouse ,3.98056773242e-05
235,nonpun, home , faster;home;take;way ,0.000389495096937
