pairID,sentenceID,sentenceType,homophoneID,version,m1,word,condition,dummy
1450,313,nonpun,73,b,destruction,hurricane,10,1
1462,316,nonpun,76,b,offer,considerate,10,1
1474,319,nonpun,79,b,express,learn,10,1
11,3,pun,3,a,cilia,mustache,11,1
23,4,pun,4,a,heir,put,11,1
35,6,pun,6,a,ambiance,job,11,1
47,9,pun,9,a,math,confiscated,11,1
59,11,pun,11,a,wicker,getting,11,1
71,13,pun,13,a,whirled,astronaut,11,1
83,15,pun,15,a,launch,astronauts,11,1
95,18,pun,18,a,fillings,dentist,11,1
107,20,pun,20,a,orifice,hard,11,1
119,22,pun,22,a,sperm,either,11,1
131,23,pun,23,a,grime,eat,11,1
143,26,pun,26,a,hobbit,reading,11,1
155,27,pun,27,a,screaming,arranged,11,1
167,30,pun,30,a,tamper,barista,11,1
179,32,pun,32,a,libel,write,11,1
191,34,pun,34,a,propane,seen,11,1
203,36,pun,36,a,yams,movie,11,1
215,37,pun,37,a,tolkien,wife,11,1
227,39,pun,39,a,raven,madman,11,1
239,41,pun,41,a,shave,driver,11,1
251,44,pun,44,a,auntie,upped,11,1
263,47,pun,47,a,house,real,11,1
275,49,pun,49,a,alp,switzerland,11,1
287,52,pun,52,a,odor,broken,11,1
299,55,pun,55,a,crank,people,11,1
311,57,pun,57,a,decade,brushing,11,1
323,59,pun,59,a,grammatic,teacher,11,1
335,60,pun,60,a,hosta,found,11,1
347,62,pun,62,a,prism,years,11,1
359,65,pun,65,a,revolution,satellite,11,1
371,66,pun,66,a,plants,offices,11,1
383,68,pun,68,a,mimes,york,11,1
395,69,pun,69,a,glittering,only,11,1
407,73,pun,73,a,digestion,call,11,1
419,74,pun,74,a,ream,crop,11,1
431,77,pun,77,a,source,destroyed,11,1
443,79,pun,79,a,espresso,know,11,1
455,81,pun,1,b,line,tow,11,1
467,84,pun,4,b,hair,man,11,1
479,85,pun,5,b,closing,store,11,1
491,87,pun,7,b,purchase,contest,11,1
503,90,pun,10,b,steeler,stole,11,1
515,91,pun,11,b,wicked,aron,11,1
527,94,pun,14,b,scissors,boy,11,1
539,97,pun,17,b,free,pet,11,1
551,99,pun,19,b,salvation,pavlov,11,1
563,101,pun,21,b,bail,arrest,11,1
575,102,pun,22,b,spur,sex,11,1
587,104,pun,24,b,pock,marks,11,1
599,106,pun,26,b,habit,force,11,1
611,108,pun,28,b,holmes,adventures,11,1
623,111,pun,31,b,late,spend,11,1
635,113,pun,33,b,twist,secret,11,1
647,115,pun,35,b,leaving,like,11,1
659,117,pun,37,b,talking,night,11,1
671,118,pun,38,b,magnet,attracted,11,1
683,121,pun,41,b,slave,boss,11,1
695,123,pun,43,b,irritation,sprinkler,11,1
707,125,pun,45,b,future,forget,11,1
719,128,pun,48,b,fire,happy,11,1
731,131,pun,51,b,been,selling,11,1
743,133,pun,53,b,lot,turn,11,1
755,136,pun,56,b,lag,cramped,11,1
767,138,pun,58,b,traumatic,right,11,1
779,139,pun,59,b,traumatic,stress,11,1
791,142,pun,62,b,prison,scientist,11,1
803,143,pun,63,b,bridge,just,11,1
815,145,pun,65,b,resolution,new,11,1
827,147,pun,67,b,insider,convicted,11,1
839,149,pun,69,b,littering,bell,11,1
851,151,pun,71,b,presents,christmas,11,1
863,154,pun,74,b,cream,highest,11,1
875,156,pun,76,b,offer,required,11,1
887,159,pun,79,b,express,why,11,1
899,160,pun,80,b,sense,known,11,1
911,163,nonpun,3,a,cilia,projections,11,1
923,166,nonpun,6,a,ambiance,charm,11,1
935,169,nonpun,9,a,math,school,11,1
947,173,nonpun,13,a,whirled,stage,11,1
959,176,nonpun,16,a,bloom,week ,11,1
971,182,nonpun,22,a,sperm,donate,11,1
983,185,nonpun,25,a,bonus,company,11,1
995,187,nonpun,27,a,screaming,out,11,1
1007,191,nonpun,31,a,latte,like,11,1
1019,193,nonpun,33,a,tryst,country,11,1
1031,196,nonpun,36,a,yams,turkey,11,1
1043,200,nonpun,40,a,alkaline,diet,11,1
1055,202,nonpun,42,a,aiken,fame,11,1
1067,204,nonpun,44,a,auntie,sister,11,1
1079,209,nonpun,49,a,alp,very,11,1
1091,212,nonpun,52,a,odor,old,11,1
1103,214,nonpun,54,a,pest,flies,11,1
1115,218,nonpun,58,a,dramatic,works,11,1
1127,222,nonpun,62,a,prism,split,11,1
1139,225,nonpun,65,a,revolution,lived,11,1
1151,228,nonpun,68,a,mimes,imitating,11,1
1163,232,nonpun,72,a,necks,neck,11,1
1175,235,nonpun,75,a,seize,away,11,1
1187,238,nonpun,78,a,paste,put,11,1
1199,241,nonpun,1,b,line,printed,11,1
1211,245,nonpun,5,b,closing,remarks,11,1
1223,248,nonpun,8,b,reward,hard,11,1
1235,252,nonpun,12,b,special,birthday,11,1
1247,256,nonpun,16,b,blue,yellow,11,1
1259,259,nonpun,19,b,salvation,prayed,11,1
1271,262,nonpun,22,b,spur,together,11,1
1283,265,nonpun,25,b,bones,shape,11,1
1295,269,nonpun,29,b,can't,time,11,1
1307,272,nonpun,32,b,liable,property,11,1
1319,276,nonpun,36,b,lambs,leg,11,1
1331,279,nonpun,39,b,raving,frightened,11,1
1343,283,nonpun,43,b,irritation,tried,11,1
1355,285,nonpun,45,b,future,happen,11,1
1367,289,nonpun,49,b,help,homework,11,1
1379,293,nonpun,53,b,lot,decided,11,1
1391,296,nonpun,56,b,lag,until,11,1
1403,299,nonpun,59,b,traumatic,incident,11,1
1415,303,nonpun,63,b,bridge,trains,11,1
1427,306,nonpun,66,b,pants,legs,11,1
1439,309,nonpun,69,b,littering,pay,11,1
1451,313,nonpun,73,b,destruction,causes,11,1
1463,316,nonpun,76,b,offer,give,11,1
1475,319,nonpun,79,b,express,feelings,11,1
12,3,pun,3,a,cilia,look,12,1
24,4,pun,4,a,heir,addition,12,1
36,6,pun,6,a,ambiance,chauffeur,12,1
48,9,pun,9,a,math,algebra,12,1
60,11,pun,11,a,wicker,pranked,12,1
72,13,pun,13,a,whirled,gets,12,1
84,15,pun,15,a,launch,like,12,1
96,19,pun,19,a,salivation,bell,12,1
108,20,pun,20,a,orifice,day,12,1
120,22,pun,22,a,sperm,x,12,1
132,23,pun,23,a,grime,washing,12,1
144,26,pun,26,a,hobbit,the,12,1
156,27,pun,27,a,screaming,private,12,1
168,30,pun,30,a,tamper,not,12,1
180,32,pun,32,a,libel,bad,12,1
192,34,pun,34,a,propane,language,12,1
204,36,pun,36,a,yams,sweet,12,1
216,37,pun,37,a,tolkien,said,12,1
228,40,pun,40,a,alkaline,battery,12,1
240,42,pun,42,a,aiken,heart,12,1
252,45,pun,45,a,fuchsia,new,12,1
264,47,pun,47,a,house,estate,12,1
276,49,pun,49,a,alp,learn,12,1
288,52,pun,52,a,odor,perfume,12,1
300,55,pun,55,a,crank,get,12,1
312,57,pun,57,a,decade,causes,12,1
324,59,pun,59,a,grammatic,felt,12,1
336,60,pun,60,a,hosta,environment,12,1
348,62,pun,62,a,prism,state,12,1
360,65,pun,65,a,revolution,went,12,1
372,66,pun,66,a,plants,called,12,1
384,68,pun,68,a,mimes,city,12,1
396,69,pun,69,a,glittering,fined,12,1
408,73,pun,73,a,digestion,silverware,12,1
420,75,pun,75,a,seize,get,12,1
432,77,pun,77,a,source,cranberry,12,1
444,80,pun,80,a,scents,women,12,1
456,82,pun,2,b,truth,dentist,12,1
468,84,pun,4,b,hair,used,12,1
480,85,pun,5,b,closing,opening,12,1
492,87,pun,7,b,purchase,necessary,12,1
504,90,pun,10,b,steeler,cutlery,12,1
516,91,pun,11,b,wicked,knew,12,1
528,94,pun,14,b,scissors,brutus',12,1
540,97,pun,17,b,free,store,12,1
552,99,pun,19,b,salvation,chronicles,12,1
564,101,pun,21,b,bail,still,12,1
576,102,pun,22,b,spur,child,12,1
588,105,pun,25,b,bones,labored,12,1
600,107,pun,27,b,screening,like,12,1
612,108,pun,28,b,holmes,sherlock,12,1
624,111,pun,31,b,late,time,12,1
636,113,pun,33,b,twist,meeting,12,1
648,115,pun,35,b,leaving,trees,12,1
660,117,pun,37,b,talking,kept,12,1
672,119,pun,39,b,raving,people,12,1
684,121,pun,41,b,slave,not,12,1
696,123,pun,43,b,irritation,constant,12,1
708,125,pun,45,b,future,past,12,1
720,128,pun,48,b,fire,time,12,1
732,131,pun,51,b,been,coffee,12,1
744,133,pun,53,b,lot,out,12,1
756,136,pun,56,b,lag,passengers,12,1
768,138,pun,58,b,traumatic,retired,12,1
780,139,pun,59,b,traumatic,disorder,12,1
792,142,pun,62,b,prison,stole,12,1
804,143,pun,63,b,bridge,water,12,1
816,145,pun,65,b,resolution,year's,12,1
828,147,pun,67,b,insider,trading,12,1
840,149,pun,69,b,littering,arrested,12,1
852,151,pun,71,b,presents,people's,12,1
864,154,pun,74,b,cream,quality,12,1
876,156,pun,76,b,offer,reading,12,1
888,159,pun,79,b,express,italians,12,1
900,160,pun,80,b,sense,common,12,1
912,163,nonpun,3,a,cilia,surface,12,1
924,167,nonpun,7,a,perches,pigeons,12,1
936,170,nonpun,10,a,stealer,hearts,12,1
948,174,nonpun,14,a,caesars,owner,12,1
960,177,nonpun,17,a,flea,dog,12,1
972,183,nonpun,23,a,grime,city's,12,1
984,185,nonpun,25,a,bonus,pays,12,1
996,187,nonpun,27,a,screaming,knife,12,1
1008,191,nonpun,31,a,latte,morning,12,1
1020,193,nonpun,33,a,tryst,weekend,12,1
1032,197,nonpun,37,a,tolkien,wrote,12,1
1044,200,nonpun,40,a,alkaline,maintain,12,1
1056,202,nonpun,42,a,aiken,won,12,1
1068,205,nonpun,45,a,fuchsia,favorite,12,1
1080,209,nonpun,49,a,alp,high,12,1
1092,212,nonpun,52,a,odor,fish,12,1
1104,214,nonpun,54,a,pest,regarded,12,1
1116,218,nonpun,58,a,dramatic,stage ,12,1
1128,222,nonpun,62,a,prism,light,12,1
1140,226,nonpun,66,a,plants,humans,12,1
1152,228,nonpun,68,a,mimes,people,12,1
1164,233,nonpun,73,a,digestion,good,12,1
1176,236,nonpun,76,a,author,cervantes,12,1
1188,238,nonpun,78,a,paste,pictures,12,1
1200,241,nonpun,1,b,line,page,12,1
1212,245,nonpun,5,b,closing,end,12,1
1224,248,nonpun,8,b,reward,year,12,1
1236,252,nonpun,12,b,special,party,12,1
1248,256,nonpun,16,b,blue,make,12,1
1260,259,nonpun,19,b,salvation,evil,12,1
1272,262,nonpun,22,b,spur,moment ,12,1
1284,266,nonpun,26,b,habit,smoking,12,1
1296,269,nonpun,29,b,can't,happened,12,1
1308,273,nonpun,33,b,twist,twisted,12,1
1320,276,nonpun,36,b,lambs,lamb,12,1
1332,279,nonpun,39,b,raving,those,12,1
1344,283,nonpun,43,b,irritation,hide,12,1
1356,286,nonpun,46,b,tell,tells,12,1
1368,290,nonpun,50,b,guarding,dog,12,1
1380,293,nonpun,53,b,lot,leave,12,1
1392,296,nonpun,56,b,lag,days,12,1
1404,299,nonpun,59,b,traumatic,left,12,1
1416,303,nonpun,63,b,bridge,go,12,1
1428,306,nonpun,66,b,pants,cold,12,1
1440,309,nonpun,69,b,littering,fine,12,1
1452,313,nonpun,73,b,destruction,great,12,1
1464,316,nonpun,76,b,offer,ride,12,1
1476,319,nonpun,79,b,express,better,12,1
