uniqueID,homophoneVersion,homophoneID,sentenceType,m1,word,m1_relatedness,m2_relatedness,unigram,m1_trigram,m2_trigram,dummy
42,a,42,pun,aiken,heart,-0.724771037,0.661308045,0.000107336,0.0107335,0.0107335,1
42,a,42,pun,aiken,starts,-0.748234784,-0.643347041,3.25E-05,0.000196909,0.000196909,1
42,a,42,pun,aiken,clay,1.199433985,-0.415952447,1.28E-05,7.39E-06,7.39E-06,1
42,a,42,pun,aiken,sings,0.441021487,-0.710184521,2.50E-06,4.06E-06,4.06E-06,1
43,a,43,pun,irrigation,irrigation,0,0,2.22E-06,1.45E-06,0.000660083,1
43,a,43,pun,irrigation,neighbor's,-0.730225151,-0.269612334,8.13E-09,0.000108712,0.000108712,1
43,a,43,pun,irrigation,sprinkler,1.742975516,-0.685323601,7.48E-07,1.87E-06,1.87E-06,1
43,a,43,pun,irrigation,constant,-0.510609373,0.187268811,4.08E-05,0.00241929,0.00241929,1
44,a,44,pun,auntie,auntie,0,0,5.16E-06,1.91E-07,3.26E-06,1
44,a,44,pun,auntie,uncles,1.798489909,-0.55978999,1.77E-06,0.0038744,0.0038744,1
44,a,44,pun,auntie,bet,-0.827928535,0.057568964,2.18E-05,4.82E-06,4.82E-06,1
44,a,44,pun,auntie,get,-1.015647941,-0.610300289,0.000769103,0.00442361,0.00442361,1
44,a,44,pun,auntie,married,-0.203961453,-1.055707502,7.88E-05,0.00434599,0.00434599,1
44,a,44,pun,auntie,upped,-0.802963762,1.005601192,4.88E-07,1.56E-07,1.56E-07,1
45,a,45,pun,fuchsia,fuchsia,0,0,4.06E-07,1.28E-07,0.0017513,1
45,a,45,pun,fuchsia,new,-0.870415876,0.425859064,0.000999228,2.44E-05,2.44E-05,1
45,a,45,pun,fuchsia,years,-0.950474383,0.794137854,0.000713492,0.000103574,0.000103574,1
45,a,45,pun,fuchsia,resolution,-0.686168064,0.401406128,2.91E-05,6.70E-06,6.70E-06,1
45,a,45,pun,fuchsia,bankrupt,-0.980582098,0.111994684,5.80E-06,3.52E-06,3.52E-06,1
45,a,45,pun,fuchsia,gardener,-0.025247262,-0.594976527,5.93E-06,2.70E-06,2.70E-06,1
45,a,45,pun,fuchsia,forget,-0.843243559,-0.184145143,4.75E-05,0.000360568,0.000360568,1
45,a,45,pun,fuchsia,past,-1.001058143,1.353347814,0.000204266,0.0118078,0.0118078,1
45,a,45,pun,fuchsia,rely,-0.768492084,-0.828824356,2.15E-05,1.73E-05,1.73E-05,1
46,a,46,pun,till,till,0,0,4.30E-05,1.36E-05,0.00121839,1
46,a,46,pun,till,organic,-0.061528485,-0.622130709,1.71E-05,1.77E-05,1.77E-05,1
46,a,46,pun,till,farms,1.384527455,-0.928333605,1.46E-05,0.00472282,0.00472282,1
46,a,46,pun,till,like,-0.785873486,-0.154158423,0.001186943,0.00150706,0.0526563,1
47,a,47,pun,house,house,0,0,0.000395396,2.06E-05,1.09E-05,1
47,a,47,pun,house,real,-0.688196007,-0.617130283,0.000182773,0.000104851,0.000104851,1
47,a,47,pun,house,estate,1.351042085,-1.028844296,4.21E-05,0.00329224,0.00329224,1
47,a,47,pun,house,agent,-0.031082829,-0.768492084,3.43E-05,0.0285993,0.0285993,1
47,a,47,pun,house,said,-0.757080802,-0.888097097,0.001573933,0.00739838,0.00739838,1
47,a,47,pun,house,going,-0.330278008,0.279061587,0.000507731,0.000228197,0.401898,1
48,a,48,pun,eire,eire,0,0,1.29E-06,0.00255539,0.000250077,1
48,a,48,pun,eire,people,-0.552208408,-0.080619354,0.000974418,4.75E-05,4.75E-05,1
48,a,48,pun,eire,happy,-0.676615169,-0.337994211,9.14E-05,0.00147488,0.00147488,1
48,a,48,pun,eire,time,-0.736867675,-0.512384139,0.001239318,0.0247114,0.0247114,1
48,a,48,pun,eire,vacationing,-0.58497285,-0.773259387,4.06E-08,2.33E-08,2.33E-08,1
48,a,48,pun,eire,ireland,0.259286594,-0.805463266,7.70E-05,1.05E-08,1.05E-08,1
48,a,48,pun,eire,walking,-0.761443572,-0.564388988,5.10E-05,0.00020439,0.00020439,1
49,a,49,pun,alp,alp,0,0,1.09E-06,3.81E-09,0.00273021,1
49,a,49,pun,alp,people,-0.708886898,0.408733728,0.000974418,4.75E-05,4.75E-05,1
49,a,49,pun,alp,switzerland,1.454584429,-0.725940798,1.22E-05,0.00101516,0.00101516,1
49,a,49,pun,alp,learn,-0.89684315,0.503757112,6.55E-05,0.000706582,0.000706582,1
49,a,49,pun,alp,ski,1.272672278,-0.475677545,7.08E-06,0.00342662,0.00342662,1
49,a,49,pun,alp,lot,-0.581380651,-0.472152614,0.000223117,0.00675467,0.00675467,1
50,a,50,pun,garden,garden,0,0,8.72E-05,1.11E-05,1.49E-06,1
50,a,50,pun,garden,scarecrows,1.197760582,0.752424307,1.14E-07,2.14E-08,2.14E-08,1
50,a,50,pun,garden,patch,1.110548584,-0.566140103,1.32E-05,0.000109671,9.12E-05,1
51,a,51,pun,bean,bean,0,0,4.21E-06,3.32E-06,0.14607,1
51,a,51,pun,bean,selling,-0.652661735,0.582549294,4.40E-05,4.09E-06,4.09E-06,1
51,a,51,pun,bean,coffee,1.660317803,-0.584549235,5.04E-05,0.000413523,0.000413523,1
51,a,51,pun,bean,perks,-0.508400531,-0.723754513,2.15E-06,3.73E-06,3.73E-06,1
51,a,51,pun,bean,those,-0.889691066,-0.506007447,0.00069799,0.00407938,0.00407938,1
51,a,51,pun,bean,lucky,-0.629772767,-0.132889355,3.18E-05,0.000518295,0.00805267,1
52,a,52,pun,odor,odor,0,0,8.13E-09,2.16E-06,0.00389359,1
52,a,52,pun,odor,sign,-0.476426771,0.453981087,6.51E-05,3.82E-06,3.82E-06,1
52,a,52,pun,odor,broken,-0.64930939,-0.365706615,5.55E-05,0.000265132,0.000265132,1
52,a,52,pun,odor,perfume,1.349460204,-0.468285923,4.24E-06,1.92E-06,1.92E-06,1
52,a,52,pun,odor,bottle,-0.175423027,-0.531042077,3.18E-05,0.00403508,0.00403508,1
52,a,52,pun,odor,out,-0.541483176,-0.051627798,0.001586582,0.000285262,0.000285262,1
53,a,53,pun,watt,watt,0,0,5.20E-06,1.42E-07,0.930144,1
53,a,53,pun,watt,sign,-0.505795287,-0.116709271,6.51E-05,3.82E-06,3.82E-06,1
53,a,53,pun,watt,please,-0.967609746,-0.889900822,0.000111563,9.83E-05,9.83E-05,1
53,a,53,pun,watt,turn,-0.843243559,-0.19418994,0.000163905,0.00153109,0.00153109,1
53,a,53,pun,watt,out,-0.658818661,-0.472757556,0.001586582,0.0189194,0.0189194,1
53,a,53,pun,watt,lights,1.688947785,-0.509280299,3.53E-05,0.00210965,0.00210965,1
53,a,53,pun,watt,thanks,-1.005784866,0.665598477,5.18E-05,1.01E-08,1.01E-08,1
54,a,54,pun,pest,pest,0,0,3.91E-06,1.23E-06,0.00274276,1
54,a,54,pun,pest,children,0.019929402,-0.453331164,0.000367204,0.000706022,0.000706022,1
54,a,54,pun,pest,behavior,-0.451721813,0.748248245,6.34E-07,5.96E-05,0.0137098,1
55,a,55,pun,crank,crank,0,0,7.72E-07,1.14E-06,0.000239345,1
55,a,55,pun,crank,people,-0.275070284,-0.661190249,0.000974418,0.0458858,0.0458858,1
55,a,55,pun,crank,get,-0.945886353,-0.734582003,0.000769103,0.0219218,0.0219218,1
55,a,55,pun,crank,up,-0.027226409,-0.313578599,0.001669327,0.0191973,0.0191973,1
55,a,55,pun,crank,work,0.065639743,-0.362394119,0.000718337,0.00880903,0.00880903,1
55,a,55,pun,crank,dawn,-0.920411633,0.572512878,1.90E-05,3.82E-05,0.245687,1
56,a,56,pun,leg,leg,0,0,4.09E-05,1.55E-05,0.024239,1
56,a,56,pun,leg,planes,-0.935994935,0.158193106,8.42E-06,6.83E-06,6.83E-06,1
56,a,56,pun,leg,cramped,0.978330987,-0.466712467,3.41E-06,4.40E-05,4.40E-05,1
56,a,56,pun,leg,passengers,-0.387229821,-0.1539718,2.03E-05,4.48E-05,4.48E-05,1
56,a,56,pun,leg,suffer,-0.641826049,0.083408856,2.74E-05,7.36E-06,7.36E-06,1
56,a,56,pun,leg,jet,-0.888097097,1.718372676,1.08E-05,8.25E-06,8.25E-06,1
57,a,57,pun,decade,decade,0,0,2.98E-05,5.33E-06,0.0289135,1
57,a,57,pun,decade,ten,1.564333095,-0.838154715,0.000157288,2.16E-05,2.16E-05,1
57,a,57,pun,decade,years,1.547106667,0.713324245,0.000713492,0.0653531,0.0653531,1
57,a,57,pun,decade,brushing,0.002236756,0.685656189,4.06E-06,6.88E-06,6.88E-06,1
57,a,57,pun,decade,causes,-0.866769811,-0.106843409,3.67E-05,2.55E-05,2.55E-05,1
57,a,57,pun,decade,horrible,-0.600309607,0.311556838,1.29E-05,4.90E-06,4.90E-06,1
57,a,57,pun,decade,tooth,-0.472012752,1.114234322,5.14E-06,5.91E-06,5.91E-06,1
58,a,58,pun,dramatic,dramatic,0,0,3.08E-05,9.06E-06,0.00164569,1
58,a,58,pun,dramatic,actor,1.169871747,-0.475196786,1.61E-05,3.66E-05,3.66E-05,1
58,a,58,pun,dramatic,quite,-0.13541323,-0.294495253,0.000318706,0.0161509,0.0161509,1
58,a,58,pun,dramatic,right,-0.560396783,1.042524858,0.000724954,0.00228158,0.00228158,1
58,a,58,pun,dramatic,retired,-0.868380626,-0.502520343,2.30E-05,0.00333981,0.00333981,1
58,a,58,pun,dramatic,post,-0.235556432,0.434364099,7.45E-05,8.21E-07,8.21E-07,1
58,a,58,pun,dramatic,stress,0.265772995,1.030537233,3.89E-05,2.72E-05,0.667041,1
58,a,58,pun,dramatic,disorder,0.02321138,0.826936307,1.30E-05,0.000400378,0.332441,1
59,a,59,pun,grammatic,grammatic,0,0,4.06E-08,6.96E-08,0.00164569,1
59,a,59,pun,grammatic,english,1.488062983,-0.909985073,0.000183838,1.67E-06,1.67E-06,1
59,a,59,pun,grammatic,teacher,1.192226318,-0.791296213,6.94E-05,3.34E-05,3.34E-05,1
59,a,59,pun,grammatic,felt,-0.921998765,0.260183849,0.000210802,0.00170659,0.00170659,1
59,a,59,pun,grammatic,odd,-0.638117648,-0.343554782,3.46E-05,0.000192326,0.000192326,1
59,a,59,pun,grammatic,being,-0.376811204,-0.454650381,0.000703721,0.0166328,0.0166328,1
59,a,59,pun,grammatic,fired,-0.998823601,0.747917522,1.58E-05,0.000214276,0.000214276,1
59,a,59,pun,grammatic,post,-0.075704436,0.252779589,7.45E-05,8.07E-07,8.07E-07,1
59,a,59,pun,grammatic,stress,-0.708221773,0.816966059,3.89E-05,4.62E-05,0.667041,1
59,a,59,pun,grammatic,disorder,-0.789315839,0.901872606,1.30E-05,0.000400378,0.332441,1
60,a,60,pun,hosta,hosta,0,0,1.63E-07,1.02E-08,0.000346739,1
60,a,60,pun,hosta,garden,0.719701453,-0.684136703,8.72E-05,0.000296225,0.000296225,1
60,a,60,pun,hosta,club,-0.318740743,-0.319810105,0.000131804,7.52E-05,7.52E-05,1
60,a,60,pun,hosta,visited,-0.606117901,-0.802854167,3.39E-05,1.42E-05,1.42E-05,1
60,a,60,pun,hosta,nursery,0.141802844,-1.073214091,1.41E-05,3.75E-05,3.75E-05,1
60,a,60,pun,hosta,found,-0.526758118,-0.499352325,0.000380934,0.000716748,0.000716748,1
60,a,60,pun,hosta,environment,-0.603326871,0.365676139,0.000103482,6.70E-05,0.0781967,1
61,a,61,pun,dublin,dublin,0,0,1.86E-05,2.07E-09,9.25E-07,1
61,a,61,pun,dublin,irish,1.581972636,-0.55077486,4.71E-05,1.01E-07,1.01E-07,1
61,a,61,pun,dublin,rich,0.750602733,-0.428540969,5.40E-05,0.000126182,0.000126182,1
61,a,61,pun,dublin,capital,0.858460003,0.240717333,0.000108335,0.000421982,0.000421982,1
62,a,62,pun,prism,prism,0,0,6.18E-07,6.15E-08,2.74E-05,1
62,a,62,pun,prism,optical,0.862760376,-0.785873486,7.45E-06,1.53E-05,1.53E-05,1
62,a,62,pun,prism,scientist,0.296114396,-0.513467826,1.62E-05,5.17E-06,5.17E-06,1
62,a,62,pun,prism,stole,-0.79161182,0.808077941,7.29E-06,0.000424978,0.000424978,1
62,a,62,pun,prism,colleague's,-0.768492084,-0.766698457,1.63E-08,5.00E-05,5.00E-05,1
62,a,62,pun,prism,bifocals,0.156082969,-0.073276141,7.32E-08,3.16E-07,3.16E-07,1
62,a,62,pun,prism,sentenced,-1.030829313,1.168777351,9.80E-06,0.000385112,0.000385112,1
62,a,62,pun,prism,three,-0.24627984,-0.901873649,0.000627195,0.0466413,0.0466413,1
62,a,62,pun,prism,years,-0.203757048,1.082541942,0.000713492,0.132716,0.132716,1
62,a,62,pun,prism,state,-0.743323488,0.585852523,0.000307196,0.00678829,0.00678829,1
63,a,63,pun,fridge,fridge,0,0,7.28E-06,1.55E-05,0.00351763,1
63,a,63,pun,fridge,plumber,-0.091764356,-0.768492084,1.70E-06,7.88E-06,7.88E-06,1
63,a,63,pun,fridge,explained,-0.735554156,-0.624420972,5.47E-05,3.57E-05,3.57E-05,1
63,a,63,pun,fridge,problem,-0.642296772,-0.095965802,0.000230092,0.00217942,0.00217942,1
63,a,63,pun,fridge,kitchen,1.480104337,-0.604859562,6.17E-05,0.0014998,0.0014998,1
63,a,63,pun,fridge,just,-0.808410373,-0.58529731,0.00101403,0.00205392,0.00205392,1
63,a,63,pun,fridge,water,0.434760611,1.20972442,0.000276688,5.01E-05,5.01E-05,1
63,a,63,pun,fridge,under,-0.524355,0.461293395,0.000485685,0.00155868,0.00155868,1
64,a,64,pun,thief,thief,0,0,5.80E-06,4.38E-07,0.162292,1
64,a,64,pun,thief,robber,1.490306763,-0.232999264,1.52E-06,9.87E-06,9.87E-06,1
64,a,64,pun,thief,baron,-0.162000844,0.33945814,6.27E-06,0.0047609,0.0047609,1
64,a,64,pun,thief,commander,-0.436090311,1.282435225,1.53E-05,7.86E-05,7.86E-05,1
65,a,65,pun,revolution,revolution,0,0,3.69E-05,1.36E-05,0.0387254,1
65,a,65,pun,revolution,satellite,-0.589581762,-0.169813127,1.32E-05,2.19E-05,2.19E-05,1
65,a,65,pun,revolution,went,-0.718832382,-0.556542663,0.00036822,0.000118547,0.000118547,1
65,a,65,pun,revolution,orbit,0.587169324,-0.674633301,5.71E-06,0.000820135,0.000820135,1
65,a,65,pun,revolution,january,-0.629788658,0.391177113,8.14E-05,8.50E-08,8.50E-08,1
65,a,65,pun,revolution,1st,-0.014723459,0.162847061,1.02E-05,1.12E-05,1.12E-05,1
65,a,65,pun,revolution,causing,0.312314307,-0.005369105,2.59E-05,1.66E-05,1.66E-05,1
65,a,65,pun,revolution,new,0.901104107,-0.07632358,0.000999228,0.0023203,0.0023203,1
65,a,65,pun,revolution,year's,0.90086442,0.890641509,7.32E-08,6.61E-05,6.61E-05,1
66,a,66,pun,plants,plants,0,0,5.80E-05,1.66E-05,1.76E-06,1
66,a,66,pun,plants,twin,-0.38589311,-0.678366917,1.48E-05,4.52E-05,4.52E-05,1
66,a,66,pun,plants,girls,-0.694945616,-0.292359923,7.31E-05,0.00397797,0.00397797,1
66,a,66,pun,plants,rented,-0.735411976,-0.776725227,6.63E-06,2.58E-06,2.58E-06,1
66,a,66,pun,plants,flora,1.641977958,-0.574013214,7.73E-06,3.37E-06,3.37E-06,1
66,a,66,pun,plants,offices,0.339348001,-0.400514965,3.45E-05,2.86E-05,2.86E-05,1
66,a,66,pun,plants,called,-0.853982066,-0.917305489,0.00026112,0.0018815,0.0018815,1
66,a,66,pun,plants,business,-0.339603311,0.014473553,0.000280744,0.00102969,0.00102969,1
66,a,66,pun,plants,sisterhood,-0.773159051,0.092858957,2.93E-07,6.56E-08,6.56E-08,1
66,a,66,pun,plants,traveling,-1.035775607,0.251272811,9.75E-08,3.47E-05,3.47E-05,1
67,a,67,pun,incisor,incisor,0,0,4.23E-07,2.53E-06,0.00136886,1
67,a,67,pun,incisor,dentist,1.408438937,-0.769278744,4.45E-06,5.00E-05,5.00E-05,1
67,a,67,pun,incisor,convicted,-0.777888144,1.153653783,1.19E-05,0.00190589,0.00190589,1
67,a,67,pun,incisor,trading,-0.908562066,0.635210148,4.04E-05,2.45E-05,0.164959,1
68,a,68,pun,mimes,mimes,0,0,1.95E-07,3.44E-07,0.000148943,1
68,a,68,pun,mimes,quietest,1.238651008,-0.398265241,4.80E-07,5.09E-06,5.09E-06,1
68,a,68,pun,mimes,burglars,-0.860241149,-0.164260357,2.45E-06,3.37E-06,3.37E-06,1
68,a,68,pun,mimes,history,-0.77714194,-0.090787765,0.00015298,0.00152986,0.00152986,1
68,a,68,pun,mimes,new,-0.751096084,-0.773609685,0.000999228,0.000390851,0.000390851,1
68,a,68,pun,mimes,york,-0.556025932,-0.847554516,7.54E-05,2.27E-06,2.27E-06,1
68,a,68,pun,mimes,city,-0.55700229,-0.491339155,0.000182879,7.52E-05,7.52E-05,1
68,a,68,pun,mimes,newspapers,-0.902058306,-0.104841691,2.74E-05,7.74E-05,7.74E-05,1
68,a,68,pun,mimes,called,-0.316985196,-0.645971166,0.00026112,0.00377275,0.00377275,1
68,a,68,pun,mimes,criminal,-0.881673721,0.8967753,3.98E-05,2.54E-06,2.54E-06,1
69,a,69,pun,glittering,glittering,0,0,5.01E-06,1.04E-06,8.93E-07,1
69,a,69,pun,glittering,tinker,-0.189314298,-0.769278744,1.20E-06,2.30E-07,2.30E-07,1
69,a,69,pun,glittering,bell,-0.440564951,-0.687052082,2.62E-05,1.15E-05,1.15E-05,1
69,a,69,pun,glittering,arrested,-1.094565172,0.372458385,2.79E-05,0.000550856,0.000550856,1
69,a,69,pun,glittering,being,-0.737205823,-0.811913462,0.000703721,0.0171379,0.0171379,1
69,a,69,pun,glittering,suspiciously,-0.250587203,-0.614673537,2.87E-06,7.84E-07,7.84E-07,1
69,a,69,pun,glittering,high,-0.6379605,-0.686208141,0.000307407,0.004472,0.004472,1
69,a,69,pun,glittering,end,-0.708886898,-0.76231163,0.000389673,0.00441544,0.00441544,1
69,a,69,pun,glittering,only,-0.682024193,-0.791296213,0.001198137,0.00616306,0.00616306,1
69,a,69,pun,glittering,fined,-0.932223603,0.78383159,8.53E-06,7.67E-06,7.67E-06,1
70,a,70,pun,altitude,altitude,0,0,3.98E-06,4.80E-07,9.25E-05,1
70,a,70,pun,altitude,become,-0.929679135,-0.442911135,0.000239814,0.0013499,0.0013499,1
70,a,70,pun,altitude,pilot,1.791182413,-0.149998759,2.59E-05,0.000256775,0.000256775,1
70,a,70,pun,altitude,requires,-0.558837016,-0.386097938,4.23E-05,1.70E-05,1.70E-05,1
70,a,70,pun,altitude,good,-0.293776516,0.893129765,0.000653102,0.0112082,0.0112082,1
71,a,71,pun,presence,presence,0,0,6.32E-05,7.19E-05,1.71E-05,1
71,a,71,pun,presence,christmas,-0.049557714,1.637799199,6.94E-05,3.52E-07,3.52E-07,1
71,a,71,pun,presence,people's,-0.0751085,-0.346341863,1.54E-07,0.0909741,0.0909741,1
72,a,72,pun,necks,necks,0,0,3.32E-06,0.000156364,0.00246009,1
72,a,72,pun,necks,vampires,1.378436923,-1.00930888,4.39E-07,5.95E-08,5.95E-08,1
72,a,72,pun,necks,looking,-0.338658039,0.134282838,0.000204022,0.013436,0.013436,1
72,a,72,pun,necks,victim,-0.193476629,-0.127997301,3.06E-05,4.50E-06,0.000413612,1
73,a,73,pun,digestion,digestion,0,0,3.72E-06,1.34E-06,0.0806698,1
73,a,73,pun,digestion,villain,-0.855225043,0.988480057,2.45E-06,3.16E-05,3.16E-05,1
73,a,73,pun,digestion,call,0.093892454,-0.586608055,0.000150574,2.35E-05,2.35E-05,1
73,a,73,pun,digestion,silverware,0.138388152,-1.039672234,5.20E-07,2.90E-07,2.90E-07,1
73,a,73,pun,digestion,weapons,-0.932214604,1.774042894,3.16E-05,1.02E-06,1.02E-06,1
73,a,73,pun,digestion,mass,-0.578788033,0.766814076,5.72E-05,0.349239,0.349239,1
74,a,74,pun,ream,ream,0,0,8.94E-08,1.96E-07,8.84E-05,1
74,a,74,pun,ream,brand,-0.883793725,-0.345707956,1.65E-05,1.70E-05,1.70E-05,1
74,a,74,pun,ream,name,-1.040211454,-0.855225043,0.000204648,0.199439,0.199439,1
74,a,74,pun,ream,highest,-0.661081037,-0.504438568,3.87E-05,0.000635923,0.000635923,1
74,a,74,pun,ream,quality,-0.257446601,-0.12479741,0.000130381,0.032356,0.032356,1
74,a,74,pun,ream,copy,0.412031456,-0.902797355,4.66E-05,7.00E-05,7.00E-05,1
74,a,74,pun,ream,paper,0.479931977,-0.805463266,0.00013599,0.00233806,0.00233806,1
74,a,74,pun,ream,money,-0.403558994,-0.733643118,0.000292629,0.00317606,0.00317606,1
74,a,74,pun,ream,buy,-0.593921746,-0.540992522,9.88E-05,0.15388,0.15388,1
74,a,74,pun,ream,crop,-0.355341607,0.332406402,1.32E-05,7.23E-05,7.23E-05,1
75,a,75,pun,seize,seize,0,0,4.63E-06,8.01E-07,0.0124681,1
75,a,75,pun,seize,get,1.359117125,0.088392161,0.000769103,0.016255,0.016255,1
76,a,76,pun,author,author,0,0,3.47E-05,0.00199054,0.010205,1
76,a,76,pun,author,made,-0.044555276,0.330747771,0.00073501,0.00499731,0.00499731,1
76,a,76,pun,author,mario,-0.445062983,-0.58300583,4.19E-06,0.0017528,0.0017528,1
76,a,76,pun,author,puzo's,-0.286843603,-0.943495525,8.13E-09,0.0576145,0.0576145,1
76,a,76,pun,author,books,1.509589183,-0.209364427,0.000103734,0.000143557,0.000143557,1
76,a,76,pun,author,required,-0.66068669,-0.500990712,0.000130788,6.39E-05,6.39E-05,1
76,a,76,pun,author,reading,1.536248836,-0.409127505,8.60E-05,0.000814981,0.000814981,1
76,a,76,pun,author,class,-0.399710837,-0.296974995,0.000144006,0.000105792,0.000105792,1
76,a,76,pun,author,made,-0.35643224,-0.256753604,0.00073501,0.00541893,0.00541893,1
76,a,76,pun,author,refuse,-0.895111923,0.703035782,1.91E-05,0.00312708,0.00312708,1
77,a,77,pun,source,source,0,0,7.21E-05,3.44E-05,0.364048,1
77,a,77,pun,source,crop,0.560526118,-0.733116391,1.32E-05,0.00022366,0.00022366,1
77,a,77,pun,source,destroyed,-0.679780332,-0.589229771,2.49E-05,0.000442173,0.000442173,1
77,a,77,pun,source,cranberry,-0.886871738,1.288888135,6.34E-07,5.36E-08,5.36E-08,1
78,a,78,pun,paste,paste,0,0,3.65E-06,1.74E-06,0.000282635,1
78,a,78,pun,paste,use,-0.126965987,-0.227360321,0.000500366,0.00377208,0.00377208,1
78,a,78,pun,paste,glue,0.470554486,-0.362910996,5.59E-06,9.95E-07,9.95E-07,1
78,a,78,pun,paste,class,-0.227585055,-0.619277644,0.000144006,0.000285514,0.000285514,1
78,a,78,pun,paste,careful,-0.800039275,-0.370146896,4.07E-05,0.00196188,0.00196188,1
79,a,79,pun,espresso,espresso,0,0,2.03E-07,1.01E-08,0.00313465,1
79,a,79,pun,espresso,why,-0.756463027,-0.56068931,0.000391762,4.92E-05,4.92E-05,1
79,a,79,pun,espresso,italians,0.971203413,-0.560644721,5.13E-06,0.000856363,0.000856363,1
79,a,79,pun,espresso,good,0.360923675,-0.604759049,0.000653102,0.00182077,0.00182077,1
79,a,79,pun,espresso,making,-0.345588794,-0.291104455,0.000217029,0.0143694,0.0143694,1
79,a,79,pun,espresso,coffee,1.41195608,0.393883288,5.04E-05,0.000715229,0.000715229,1
79,a,79,pun,espresso,really,-0.650929998,-0.119510849,0.000371415,0.00116201,0.00116201,1
79,a,79,pun,espresso,know,-0.553771418,0.152758547,0.000945917,0.00942343,0.00942343,1
80,a,80,pun,scents,scents,0,0,1.62E-06,1.92E-06,0.117986,1
80,a,80,pun,scents,women,0.233857742,-0.057864985,0.000307196,1.05E-05,1.05E-05,1
80,a,80,pun,scents,wear,0.268609685,-0.705919562,4.04E-05,0.00110806,0.00110806,1
80,a,80,pun,scents,$20000,-0.773975142,-0.438374708,8.13E-09,0.0121019,0.0121019,1
80,a,80,pun,scents,perfume,1.363457409,0.740798005,4.24E-06,1.53E-05,1.53E-05,1
80,a,80,pun,scents,obviously,-0.806755632,0.328876648,8.52E-05,2.61E-05,2.61E-05,1
80,a,80,pun,scents,known,-0.530077167,1.382406289,0.000202917,0.0023602,0.0023602,1
80,a,80,pun,scents,common,-0.46239573,0.94058882,0.000159581,0.00125101,0.00125101,1
161,a,1,nonpun,lion,lion,0,0,9.62E-06,2.68E-05,6.87E-06,1
161,a,1,nonpun,lion,owner,-0.571221341,0.590250272,3.97E-05,9.70E-05,9.70E-05,1
161,a,1,nonpun,lion,takes,-0.731474167,2.140015578,9.38E-05,9.49E-05,9.49E-05,1
161,a,1,nonpun,lion,share,-0.293792505,0.499132115,0.000106685,0.754538,8.01E-05,1
161,a,1,nonpun,lion,profits,-0.791296213,0.052052354,4.65E-05,0.00848582,0.00848582,1
161,a,1,nonpun,lion,company,-0.477835514,1.615834465,0.000316804,0.00131253,0.00131253,1
162,a,2,nonpun,tooth,tooth,0,0,5.14E-06,0.000140615,5.40E-05,1
162,a,2,nonpun,tooth,dentist,1.92939781,-0.115504444,4.45E-06,2.27E-05,2.27E-05,1
162,a,2,nonpun,tooth,examines,0.166825383,1.329249999,5.58E-06,4.04E-06,4.04E-06,1
162,a,2,nonpun,tooth,time,-0.827011327,-0.388304926,0.001239318,0.122765,0.122765,1
163,a,3,nonpun,cilia,cilia,0,0,2.93E-07,3.54E-08,1.54E-08,1
163,a,3,nonpun,cilia,hairlike,0.870742393,0.666319598,8.13E-09,0.00538791,0.00538791,1
163,a,3,nonpun,cilia,projections,0.510829971,-0.594481077,3.83E-06,1.79E-05,1.79E-05,1
163,a,3,nonpun,cilia,surface,-0.600363913,-0.690380914,7.15E-05,0.00341053,0.00341053,1
163,a,3,nonpun,cilia,cells,0.158261651,-0.270003413,6.14E-05,9.68E-05,9.68E-05,1
164,a,4,nonpun,heir,heir,0,0,7.75E-06,3.25E-05,1.01E-05,1
164,a,4,nonpun,heir,prince,0.398963786,0.604104081,4.69E-05,3.93E-07,3.93E-07,1
164,a,4,nonpun,heir,william,-0.017099358,-0.650275049,6.62E-05,8.23E-08,8.23E-08,1
164,a,4,nonpun,heir,british,0.577595328,-0.331357205,0.000285573,8.59E-07,8.59E-07,1
164,a,4,nonpun,heir,throne,1.660920335,0.15253961,9.66E-06,6.28E-06,6.28E-06,1
165,a,5,nonpun,clothing,clothing,0,0,1.72E-05,0.0209029,2.31E-05,1
165,a,5,nonpun,clothing,food,-0.182113649,-0.350864355,0.000150688,7.98E-06,7.98E-06,1
165,a,5,nonpun,clothing,basic,-0.094297654,-0.402797522,8.85E-05,0.000164321,0.000164321,1
165,a,5,nonpun,clothing,necessities,0.567197155,-0.613538942,1.91E-06,0.00178136,0.00178136,1
166,a,6,nonpun,ambiance,ambiance,0,0,9.75E-08,3.32E-08,4.06E-05,1
166,a,6,nonpun,ambiance,hotel,0.249315132,-0.197758866,9.02E-05,0.000466333,0.000466333,1
166,a,6,nonpun,ambiance,warmth,0.826695478,-0.22732948,1.59E-05,6.72E-06,6.72E-06,1
166,a,6,nonpun,ambiance,charm,1.886758201,-0.709936475,1.10E-05,0.0154456,0.0154456,1
167,a,7,nonpun,perches,perches,0,0,3.33E-07,2.92E-07,7.81E-06,1
167,a,7,nonpun,perches,pigeons,1.02822175,-0.520899483,3.69E-06,3.22E-07,3.22E-07,1
167,a,7,nonpun,perches,use,-0.38484364,-0.513068551,0.000500366,0.00526743,0.00526743,1
167,a,7,nonpun,perches,sunny,0.25021405,-0.46684043,7.93E-06,8.37E-06,8.37E-06,1
167,a,7,nonpun,perches,sides,-0.09162949,-0.566406858,4.99E-05,1.55E-05,1.55E-05,1
