uniquePairID,uniqueID,sentenceID,homophoneID,phoneticID,sentenceType,isOrig,homophone,word,h1_relatedness,h2_relatedness,dummy
92,69,69,4-a,4,depunned,0,oar,either,-0.745201312,1.802274457,0
94,69,69,4-a,4,depunned,0,oar,indecisive,-0.736316505,0.924511546,0
95,69,69,4-a,4,depunned,0,oar,not,-0.73898887,0.061294261,0
0,70,70,5-a,5,depunned,0,tiers,tiers,0,0,0
129,70,70,5-a,5,depunned,0,tiers,emotional,-0.093719285,1.613409237,0
130,70,70,5-a,5,depunned,0,tiers,even,-0.21256834,-0.643260403,0
131,70,70,5-a,5,depunned,0,tiers,mother-in-law,-0.581648779,0.008489572,0
138,70,70,5-a,5,depunned,0,tiers,wedding,0.363679868,1.167013135,0
0,71,71,6-a,6,depunned,0,poll,poll,0,0,0
153,71,71,6-a,6,depunned,0,poll,conduct,0.79637133,-0.131050615,0
155,71,71,6-a,6,depunned,0,poll,country,-0.020817463,-0.441639232,0
156,71,71,6-a,6,depunned,0,poll,decided,0.888379398,-0.438823318,0
158,71,71,6-a,6,depunned,0,poll,gallup,0.685861504,0.133668179,0
159,71,71,6-a,6,depunned,0,poll,new,-0.30941208,-0.573021617,0
0,72,72,7-a,7,depunned,0,bored,bored,0,0,0
178,72,72,7-a,7,depunned,0,bored,chairman,-0.257766851,1.891566794,0
181,72,72,7-a,7,depunned,0,bored,executive,-0.232066116,1.514850716,0
182,72,72,7-a,7,depunned,0,bored,galas,-0.687181246,-0.540874047,0
0,73,73,8-a,8,depunned,0,greece,greece,0,0,0
199,73,73,8-a,8,depunned,0,greece,dolmas,0.557215052,-0.274341775,0
202,73,73,8-a,8,depunned,0,greece,know,-0.577456692,-0.669045928,0
203,73,73,8-a,8,depunned,0,greece,made,-0.564552226,-0.586369571,0
0,74,74,9-a,9,depunned,0,sine,sine,0,0,0
220,74,74,9-a,9,depunned,0,sine,above,-0.539975973,-0.011263401,0
222,74,74,9-a,9,depunned,0,sine,biology,-0.500066547,-0.394003312,0
226,74,74,9-a,9,depunned,0,sine,hoping,-0.763760078,-0.145123348,0
228,74,74,9-a,9,depunned,0,sine,prayed,-0.781460533,0.347605059,0
231,74,74,9-a,9,depunned,0,sine,tests,-0.122511114,-0.19480109,0
0,75,75,10-a,10,depunned,0,principal,principal,0,0,0
234,75,75,10-a,10,depunned,0,principal,church,-0.313258918,0.263537248,0
235,75,75,10-a,10,depunned,0,principal,disliked,-0.136515567,0.099790292,0
237,75,75,10-a,10,depunned,0,principal,john,-0.059251367,-0.438655141,0
238,75,75,10-a,10,depunned,0,principal,just,0.366797927,1.030609819,0
241,75,75,10-a,10,depunned,0,principal,not,-0.750032,-0.574541502,0
0,76,76,11-a,11,depunned,0,cd,cd,0,0,0
262,76,76,11-a,11,depunned,0,cd,grocery,-0.812398877,-0.325687241,0
265,76,76,11-a,11,depunned,0,cd,part,-0.422293117,-0.118107336,0
267,76,76,11-a,11,depunned,0,cd,stores,0.803521617,-0.392169307,0
268,76,76,11-a,11,depunned,0,cd,town,-0.67697029,-0.143891918,0
0,77,77,12-a,12,depunned,0,hare,hare,0,0,0
296,77,77,12-a,12,depunned,0,hare,got,-0.805884849,-0.523207923,0
299,77,77,12-a,12,depunned,0,hare,mad,-0.399919617,-0.399004337,0
301,77,77,12-a,12,depunned,0,hare,out,-0.832510067,-0.341957696,0
303,77,77,12-a,12,depunned,0,hare,professor,-0.809929124,-0.50178195,0
304,77,77,12-a,12,depunned,0,hare,pulled,-0.746881884,0.793711827,0
0,78,78,13-a,13,depunned,0,knotty,knotty,0,0,0
307,78,78,13-a,13,depunned,0,knotty,admonished,-0.648839231,0.304300529,0
308,78,78,13-a,13,depunned,0,knotty,apparently,-0.750032,-0.483787797,0
309,78,78,13-a,13,depunned,0,knotty,boy,-0.524156448,0.340873612,0
312,78,78,13-a,13,depunned,0,knotty,father,-0.795986539,-0.415566217,0
316,78,78,13-a,13,depunned,0,knotty,young,-0.639578699,0.14893242,0
0,79,79,14-a,14,depunned,0,taut,taut,0,0,0
342,79,79,14-a,14,depunned,0,taut,learn,-0.576975932,1.71226036,0
346,79,79,14-a,14,depunned,0,taut,skateboard,-0.758430767,0.04259686,0
348,79,79,14-a,14,depunned,0,taut,tricks,-0.474706301,0.383502192,0
0,80,80,15-a,15,depunned,0,marx,marx,0,0,0
361,80,80,15-a,15,depunned,0,marx,class,0.578105668,0.545062066,0
363,80,80,15-a,15,depunned,0,marx,dropped,-0.781460533,-0.166436781,0
368,80,80,15-a,15,depunned,0,marx,lousy,-0.700099018,-0.02914144,0
369,80,80,15-a,15,depunned,0,marx,math,-0.767959074,0.389682321,0
370,80,80,15-a,15,depunned,0,marx,out,-0.706776015,-0.468658789,0
0,81,81,16-a,16,depunned,0,hi,hi,0,0,0
373,81,81,16-a,16,depunned,0,hi,boy,-0.417689106,-0.437116177,0
375,81,81,16-a,16,depunned,0,hi,instinctively,-0.349854622,-0.38716255,0
376,81,81,16-a,16,depunned,0,hi,natural,-0.689691795,-0.157847829,0
378,81,81,16-a,16,depunned,0,hi,risks,-0.304743819,0.459151963,0
381,81,81,16-a,16,depunned,0,hi,takes,-0.693282177,-0.668717148,0
0,82,82,17-a,17,depunned,0,daze,daze,0,0,0
410,82,82,17-a,17,depunned,0,daze,end,-0.781159905,-0.001792814,0
411,82,82,17-a,17,depunned,0,daze,having,-0.930877055,-0.402625515,0
413,82,82,17-a,17,depunned,0,daze,longs,-0.340935657,-0.17518217,0
415,82,82,17-a,17,depunned,0,daze,school,-0.178407141,0.829777152,0
417,82,82,17-a,17,depunned,0,daze,teacher,-0.653580937,-0.010627663,0
418,82,82,17-a,17,depunned,0,daze,time,-0.436061797,1.575538749,0
419,82,82,17-a,17,depunned,0,daze,tough,-0.333186385,0.093878323,0
0,83,83,18-a,18,depunned,0,prose,prose,0,0,0
432,83,83,18-a,18,depunned,0,prose,bankers,-0.691174695,0.022727157,0
433,83,83,18-a,18,depunned,0,prose,cons,-0.587049833,1.562762916,0
435,83,83,18-a,18,depunned,0,prose,jail,-0.696797307,-0.674232177,0
0,84,84,19-a,19,depunned,0,plane,plane,0,0,0
455,84,84,19-a,19,depunned,0,plane,driving,-0.083360439,-0.610864636,0
456,84,84,19-a,19,depunned,0,plane,eat,-0.144761088,-0.226245133,0
457,84,84,19-a,19,depunned,0,plane,expect,-0.382682084,-0.672960552,0
458,84,84,19-a,19,depunned,0,plane,fancy,-0.202904824,0.324450008,0
461,84,84,19-a,19,depunned,0,plane,food,0.151330212,0.23343159,0
463,84,84,19-a,19,depunned,0,plane,not,-0.749886832,-0.288942001,0
0,85,85,20-a,20,depunned,0,dam,dam,0,0,0
466,85,85,20-a,20,depunned,0,dam,best,-0.739470846,-0.310985493,0
468,85,85,20-a,20,depunned,0,dam,ever,-0.714138324,-0.570525947,0
470,85,85,20-a,20,depunned,0,dam,horror,-0.572337553,0.336131541,0
472,85,85,20-a,20,depunned,0,dam,movie,-0.735985557,-0.585364406,0
472,85,85,20-a,20,depunned,0,dam,movie,-0.735985557,-0.585364406,0
473,85,85,20-a,20,depunned,0,dam,night,-0.520710889,-0.514829836,0
475,85,85,20-a,20,depunned,0,dam,saw,-0.307453941,-0.763361954,0
477,85,85,20-a,20,depunned,0,dam,seen,-0.690693545,-0.680358393,0
0,86,86,21-a,21,depunned,0,hertz,hertz,0,0,0
495,86,86,21-a,21,depunned,0,hertz,horse,-0.772358068,-0.473041096,0
499,86,86,21-a,21,depunned,0,hertz,slow,-0.302989984,-0.470437756,0
0,87,87,22-a,22,depunned,0,role,role,0,0,0
513,87,87,22-a,22,depunned,0,role,directors,1.313794948,0.161933505,0
515,87,87,22-a,22,depunned,0,role,great,-0.283150414,-0.515024286,0
518,87,87,22-a,22,depunned,0,role,movie,1.532476003,0.594719169,0
0,88,88,23-a,23,depunned,0,collar,collar,0,0,0
549,88,88,23-a,23,depunned,0,collar,id,0.40944158,1.368685278,0
550,88,88,23-a,23,depunned,0,collar,man,0.233988351,0.085463008,0
551,88,88,23-a,23,depunned,0,collar,name,-0.106902364,0.722813874,0
554,88,88,23-a,23,depunned,0,collar,pocket,0.491531192,-0.282536407,0
555,88,88,23-a,23,depunned,0,collar,put,-0.622695174,-0.719297165,0
557,88,88,23-a,23,depunned,0,collar,shirt,1.569426463,-0.621766767,0
0,89,89,24-a,24,depunned,0,steal,steal,0,0,0
559,89,89,24-a,24,depunned,0,steal,bodybuilders,-0.649597703,0.250448323,0
565,89,89,24-a,24,depunned,0,steal,muscles,-0.453849102,-0.143208756,0
0,90,90,25-a,25,depunned,0,dye,dye,0,0,0
597,90,90,25-a,25,depunned,0,dye,actress,-0.191653442,-0.37253657,0
605,90,90,25-a,25,depunned,0,dye,saw,-0.701321696,-0.302942596,0
608,90,90,25-a,25,depunned,0,dye,thought,-0.82578583,-0.598395341,0
610,90,90,25-a,25,depunned,0,dye,wrinkle,-0.271485603,-0.059769336,0
0,91,91,26-a,26,depunned,0,waist,waist,0,0,0
612,91,91,26-a,26,depunned,0,waist,cardboard,-0.76867622,0.720292439,0
614,91,91,26-a,26,depunned,0,waist,fort,-0.700031899,-0.684103355,0
616,91,91,26-a,26,depunned,0,waist,paper,-0.586922992,0.715106249,0
0,92,92,27-a,27,depunned,0,feet,feet,0,0,0
644,92,92,27-a,27,depunned,0,feet,able,-0.318576775,0.192267427,0
645,92,92,27-a,27,depunned,0,feet,being,-0.606391309,-0.32027531,0
647,92,92,27-a,27,depunned,0,feet,fit,-0.037323991,-0.561509507,0
648,92,92,27-a,27,depunned,0,feet,fourteen,0.377560615,-0.690051472,0
651,92,92,27-a,27,depunned,0,feet,pants,0.112402272,-0.603770822,0
653,92,92,27-a,27,depunned,0,feet,quite,-0.593675754,-0.190079146,0
656,92,92,27-a,27,depunned,0,feet,size,0.721870727,-0.45251572,0
0,93,93,28-a,28,depunned,0,aloud,aloud,0,0,0
675,93,93,28-a,28,depunned,0,aloud,intern,-0.802449265,-0.329641635,0
677,93,93,28-a,28,depunned,0,aloud,not,-0.538579436,-0.329427842,0
680,93,93,28-a,28,depunned,0,aloud,say,1.335776396,-0.033663658,0
684,93,93,28-a,28,depunned,0,aloud,wanted,-0.635801964,0.328884943,0
0,94,94,29-a,29,depunned,0,pail,pail,0,0,0
686,94,94,29-a,29,depunned,0,pail,burdens,-0.494173788,-0.696741771,0
687,94,94,29-a,29,depunned,0,pail,carry,0.829926254,-0.217803528,0
689,94,94,29-a,29,depunned,0,pail,feeling,-0.685825422,-0.256058431,0
694,94,94,29-a,29,depunned,0,pail,start,-0.712694931,-0.750168933,0
695,94,94,29-a,29,depunned,0,pail,those,-0.716689837,-0.83061309,0
0,95,95,30-a,30,depunned,0,manor,manor,0,0,0
725,95,95,30-a,30,depunned,0,manor,anchor,-0.544392635,-0.715960213,0
727,95,95,30-a,30,depunned,0,manor,family,0.646361356,0.026847491,0
732,95,95,30-a,30,depunned,0,manor,man's,-0.272675645,-0.295230845,0
733,95,95,30-a,30,depunned,0,manor,manor,2.17883931,-0.807980869,0
736,95,95,30-a,30,depunned,0,manor,speaking,-0.458717251,0.646434966,0
0,96,96,31-a,31,depunned,0,cache,cache,0,0,0
740,96,96,31-a,31,depunned,0,cache,chips,-0.819637414,0.7956559,0
741,96,96,31-a,31,depunned,0,cache,competitor,-0.568240514,-0.141558575,0
745,96,96,31-a,31,depunned,0,cache,ended,-0.603802302,-0.454443007,0
746,96,96,31-a,31,depunned,0,cache,online,1.029892406,-0.181050587,0
748,96,96,31-a,31,depunned,0,cache,poker,-0.2132602,1.316488685,0
751,96,96,31-a,31,depunned,0,cache,suddenly,-0.675640845,-0.56330868,0
753,96,96,31-a,31,depunned,0,cache,tournament,-0.729033819,0.755545695,0
0,97,97,32-a,32,depunned,0,reign,reign,0,0,0
786,97,97,32-a,32,depunned,0,reign,autumn,-0.481891487,1.09296528,0
787,97,97,32-a,32,depunned,0,reign,britain,1.042022668,0.061046913,0
793,97,97,32-a,32,depunned,0,reign,long,0.642961873,-0.350116242,0
795,97,97,32-a,32,depunned,0,reign,place,-0.024887767,-0.136697917,0
798,97,97,32-a,32,depunned,0,reign,wet,-0.759895853,2.093230813,0
0,98,98,33-a,33,depunned,0,thyme,thyme,0,0,0
801,98,98,33-a,33,depunned,0,thyme,extra,-0.718040206,0.421663016,0
804,98,98,33-a,33,depunned,0,thyme,gardeners,1.344828955,-0.444254531,0
805,98,98,33-a,33,depunned,0,thyme,get,-0.459086859,-0.3333092,0
811,98,98,33-a,33,depunned,0,thyme,tomato,0.508965321,-0.573106796,0
812,98,98,33-a,33,depunned,0,thyme,work,-0.633998157,0.870582592,0
0,99,99,34-a,34,depunned,0,pore,pore,0,0,0
842,99,99,34-a,34,depunned,0,pore,bad,-0.52912533,0.507396557,0
845,99,99,34-a,34,depunned,0,pore,excuse,-0.797260382,0.546949903,0
849,99,99,34-a,34,depunned,0,pore,say,-0.721007352,-0.598910423,0
849,99,99,34-a,34,depunned,0,pore,say,-0.721007352,-0.598910423,0
853,99,99,34-a,34,depunned,0,pore,teeth,-0.45572585,-0.014939574,0
0,100,100,35-a,35,depunned,0,gilt,gilt,0,0,0
856,100,100,35-a,35,depunned,0,gilt,complex,-0.330724331,0.662758497,0
863,100,100,35-a,35,depunned,0,gilt,like,-0.379747841,-0.621661154,0
864,100,100,35-a,35,depunned,0,gilt,paint,-0.023620318,-0.781460533,0
865,100,100,35-a,35,depunned,0,gilt,people,-0.302710537,0.305665447,0
867,100,100,35-a,35,depunned,0,gilt,purple,-0.687010578,-0.803089329,0
0,101,101,36-a,36,depunned,0,heir,heir,0,0,0
894,101,101,36-a,36,depunned,0,heir,careless,-0.407451013,1.378747103,0
0,102,102,37-a,37,depunned,0,son,son,0,0,0
904,102,102,37-a,37,depunned,0,son,got,-0.750504706,-0.646079413,0
906,102,102,37-a,37,depunned,0,son,only,0.055293382,-0.665076312,0
907,102,102,37-a,37,depunned,0,son,parrot,-0.712210007,-0.474117686,0
908,102,102,37-a,37,depunned,0,son,rest,-0.494602382,-0.515133451,0
0,103,103,38-a,38,depunned,0,c's,c's,0,0,0
921,103,103,38-a,38,depunned,0,c's,cannot,-0.561368366,-0.834120549,0
922,103,103,38-a,38,depunned,0,c's,choristers,-0.164473832,-0.568711897,0
925,103,103,38-a,38,depunned,0,c's,high,-0.577071422,1.15987515,0
926,103,103,38-a,38,depunned,0,c's,hit,-0.752815211,-0.617809813,0
927,103,103,38-a,38,depunned,0,c's,make,-0.583384169,-0.650018431,0
929,103,103,38-a,38,depunned,0,c's,novice,-0.620696349,-0.59044442,0
933,103,103,38-a,38,depunned,0,c's,singers,-0.351746838,-0.721792247,0
935,103,103,38-a,38,depunned,0,c's,terrible,-0.480278263,0.208366564,0
0,104,104,39-a,39,depunned,0,watt,watt,0,0,0
951,104,104,39-a,39,depunned,0,watt,bright,1.27752717,-0.808464664,0
955,104,104,39-a,39,depunned,0,watt,knows,-0.750032,0.249689963,0
958,104,104,39-a,39,depunned,0,watt,optometrist,-0.569010045,-0.808577347,0
960,104,104,39-a,39,depunned,0,watt,spark,0.669217971,-0.667509975,0
965,104,104,39-a,39,depunned,0,watt,what's,-0.750032,1.727922581,0
0,105,105,40-a,40,depunned,0,razor,razor,0,0,0
995,105,105,40-a,40,depunned,0,razor,balance,-0.528023149,-0.109023983,0
997,105,105,40-a,40,depunned,0,razor,budget,-0.576139639,-0.304511824,0
999,105,105,40-a,40,depunned,0,razor,fund,-0.729274222,0.810271506,0
1002,105,105,40-a,40,depunned,0,razor,mayor,-0.795271193,-0.482292327,0
1006,105,105,40-a,40,depunned,0,razor,turned,-0.706402674,-0.628219204,0
1008,105,105,40-a,40,depunned,0,razor,wanted,-0.461981485,-0.503213354,0
0,106,106,1-a,1,nonpun,0,prophet,prophet,0,0,0
16,106,106,1-a,1,nonpun,0,prophet,biblical,1.588613486,0.00843384,0
18,106,106,1-a,1,nonpun,0,prophet,daniel,0.940627052,-0.701428367,0
20,106,106,1-a,1,nonpun,0,prophet,dreams,0.673356808,-0.164648041,0
21,106,106,1-a,1,nonpun,0,prophet,interpreting,0.582899177,-0.448113581,0
22,106,106,1-a,1,nonpun,0,prophet,known,0.192213498,-0.483403419,0
0,107,107,2-a,2,nonpun,0,pi,pi,0,0,0
31,107,107,2-a,2,nonpun,0,pi,decimal,1.946459381,-0.161627302,0
36,107,107,2-a,2,nonpun,0,pi,number,2.058125293,-0.251554178,0
37,107,107,2-a,2,nonpun,0,pi,places,-0.326949086,-0.808465975,0
38,107,107,2-a,2,nonpun,0,pi,recite,-0.258052741,-0.720087113,0
39,107,107,2-a,2,nonpun,0,pi,ten,-0.015977827,-0.651001302,0
40,107,107,2-a,2,nonpun,0,pi,up,-0.721837908,-0.785131387,0
0,108,108,3-a,3,nonpun,0,knead,knead,0,0,0
55,108,108,3-a,3,nonpun,0,knead,bakers,1.643374608,-0.430311199,0
57,108,108,3-a,3,nonpun,0,knead,bread,1.618475041,-0.10745158,0
61,108,108,3-a,3,nonpun,0,knead,dough,1.859791531,-0.113527858,0
62,108,108,3-a,3,nonpun,0,knead,flour,1.425382654,-0.255373587,0
64,108,108,3-a,3,nonpun,0,knead,make,0.636051115,0.120106683,0
65,108,108,3-a,3,nonpun,0,knead,milk,-0.418691345,-0.051775025,0
69,108,108,3-a,3,nonpun,0,knead,together,0.501225391,-0.104110527,0
0,109,109,4-a,4,nonpun,0,oar,oar,0,0,0
91,109,109,4-a,4,nonpun,0,oar,dipped,0.221586022,-0.852013846,0
93,109,109,4-a,4,nonpun,0,oar,fisherman,1.476556042,-0.726638524,0
97,109,109,4-a,4,nonpun,0,oar,river,1.530371105,-0.662561266,0
0,110,110,5-a,5,nonpun,0,tiers,tiers,0,0,0
126,110,110,5-a,5,nonpun,0,tiers,boxes,0.104462145,-0.611327411,0
135,110,110,5-a,5,nonpun,0,tiers,stacked,1.336318496,-0.741184101,0
136,110,110,5-a,5,nonpun,0,tiers,warehouse,-0.156484324,-0.680878901,0
0,111,111,6-a,6,nonpun,0,poll,poll,0,0,0
152,111,111,6-a,6,nonpun,0,poll,candidates,1.181304086,0.061475531,0
154,111,111,6-a,6,nonpun,0,poll,conducted,1.061170681,-0.008450109,0
160,111,111,6-a,6,nonpun,0,poll,political,1.476234187,-0.000110261,0
161,111,111,6-a,6,nonpun,0,poll,pollsters,1.681635713,0.039322063,0
162,111,111,6-a,6,nonpun,0,poll,popularity,1.231242071,-0.277710497,0
0,112,112,7-a,7,nonpun,0,bored,bored,0,0,0
177,112,112,7-a,7,nonpun,0,bored,alone,0.824396373,-0.310851308,0
183,112,112,7-a,7,nonpun,0,bored,man,0.075873275,-0.552081009,0
186,112,112,7-a,7,nonpun,0,bored,old,-0.124639356,-0.386292183,0
187,112,112,7-a,7,nonpun,0,bored,tears,0.032180425,-0.578013409,0
188,112,112,7-a,7,nonpun,0,bored,time,0.213716977,-0.526247032,0
0,113,113,8-a,8,nonpun,0,greece,greece,0,0,0
198,113,113,8-a,8,nonpun,0,greece,country,1.617425629,-0.633069495,0
201,113,113,8-a,8,nonpun,0,greece,europe,1.506384042,-0.489292516,0
205,113,113,8-a,8,nonpun,0,greece,portion,-0.758430767,-0.488504997,0
206,113,113,8-a,8,nonpun,0,greece,southern,0.196191163,-0.152857904,0
0,114,114,9-a,9,nonpun,0,sine,sine,0,0,0
221,114,114,9-a,9,nonpun,0,sine,angle,0.779476881,-0.000985124,0
225,114,114,9-a,9,nonpun,0,sine,function,1.019378722,0.439681017,0
225,114,114,9-a,9,nonpun,0,sine,function,1.019378722,0.439681017,0
227,114,114,9-a,9,nonpun,0,sine,mathematics,1.447036089,0.848639387,0
0,115,115,10-a,10,nonpun,0,principal,principal,0,0,0
236,115,115,10-a,10,nonpun,0,principal,high,0.108839565,0.202188802,0
239,115,115,10-a,10,nonpun,0,principal,local,0.004982895,-0.32475094,0
240,115,115,10-a,10,nonpun,0,principal,ms,-0.180238084,-0.055012292,0
243,115,115,10-a,10,nonpun,0,principal,school,1.99747003,1.0686167,0
244,115,115,10-a,10,nonpun,0,principal,wu,-0.670427616,-0.798160808,0
0,116,116,11-a,11,nonpun,0,cd,cd,0,0,0
258,116,116,11-a,11,nonpun,0,cd,bought,0.357280404,-0.811990726,0
259,116,116,11-a,11,nonpun,0,cd,classical,0.754552945,-0.585794569,0
263,116,116,11-a,11,nonpun,0,cd,music,1.794118677,-0.31297692,0
264,116,116,11-a,11,nonpun,0,cd,new,0.196711267,-0.522052794,0
0,117,117,12-a,12,nonpun,0,hare,hare,0,0,0
295,117,117,12-a,12,nonpun,0,hare,fields,0.461547832,-0.568333956,0
305,117,117,12-a,12,nonpun,0,hare,ran,0.445048512,-0.52966093,0
306,117,117,12-a,12,nonpun,0,hare,rapidly,0.3918974,-0.642455018,0
0,118,118,13-a,13,nonpun,0,knotty,knotty,0,0,0
310,118,118,13-a,13,nonpun,0,knotty,cabin,-0.149091224,-0.53523303,0
313,118,118,13-a,13,nonpun,0,knotty,made,-0.509212612,-0.625273489,0
314,118,118,13-a,13,nonpun,0,knotty,pine,-0.160851791,-0.793461446,0
0,119,119,14-a,14,nonpun,0,taut,taut,0,0,0
338,119,119,14-a,14,nonpun,0,taut,between,-0.287709939,-0.666184019,0
339,119,119,14-a,14,nonpun,0,taut,clothesline,0.552306178,-0.543429494,0
341,119,119,14-a,14,nonpun,0,taut,hangs,0.243455661,-0.58754546,0
344,119,119,14-a,14,nonpun,0,taut,poles,-0.286158353,-0.735985557,0
0,120,120,15-a,15,nonpun,0,marx,marx,0,0,0
364,120,120,15-a,15,nonpun,0,marx,german,0.913342961,0.259296529,0
367,120,120,15-a,15,nonpun,0,marx,karl,1.430994181,-0.390664933,0
371,120,120,15-a,15,nonpun,0,marx,philosopher,1.553897502,-0.477807527,0
0,121,121,16-a,16,nonpun,0,hi,hi,0,0,0
379,121,121,16-a,16,nonpun,0,hi,say,0.761917936,-0.470898835,0
383,121,121,16-a,16,nonpun,0,hi,waved,1.72973703,-0.148802992,0
0,122,122,17-a,17,nonpun,0,daze,daze,0,0,0
409,122,122,17-a,17,nonpun,0,daze,bad,-0.184595357,0.537602261,0
412,122,122,17-a,17,nonpun,0,daze,learning,-0.690780761,-0.155835821,0
414,122,122,17-a,17,nonpun,0,daze,news,-0.567643796,0.281946675,0
0,123,123,18-a,18,nonpun,0,prose,prose,0,0,0
434,123,123,18-a,18,nonpun,0,prose,essays,0.920121128,-0.418043865,0
437,123,123,18-a,18,nonpun,0,prose,novels,1.42068533,-0.518240741,0
440,123,123,18-a,18,nonpun,0,prose,written,1.32796995,-0.421870713,0
0,124,124,19-a,19,nonpun,0,plane,plane,0,0,0
453,124,124,19-a,19,nonpun,0,plane,airport,1.712579248,-0.545519339,0
462,124,124,19-a,19,nonpun,0,plane,landed,1.050391062,-0.538243281,0
0,125,125,20-a,20,nonpun,0,dam,dam,0,0,0
465,125,125,20-a,20,nonpun,0,dam,beaver,1.758858353,0.156040259,0
467,125,125,20-a,20,nonpun,0,dam,building,0.367174398,-0.539332626,0
471,125,125,20-a,20,nonpun,0,dam,logs,1.430668256,-0.121952542,0
478,125,125,20-a,20,nonpun,0,dam,sticks,0.317012934,-0.686561865,0
0,126,126,21-a,21,nonpun,0,hertz,hertz,0,0,0
493,126,126,21-a,21,nonpun,0,hertz,computer,1.118191817,-0.50140918,0
497,126,126,21-a,21,nonpun,0,hertz,mega,0.779173478,-0.57167944,0
498,126,126,21-a,21,nonpun,0,hertz,processing,0.683483218,-0.540497833,0
500,126,126,21-a,21,nonpun,0,hertz,speed,0.178786499,-0.301454813,0
501,126,126,21-a,21,nonpun,0,hertz,thirty-three,-0.258263208,-0.762184863,0
0,127,127,22-a,22,nonpun,0,role,role,0,0,0
516,127,127,22-a,22,nonpun,0,role,leading,0.504945154,-0.357426361,0
519,127,127,22-a,22,nonpun,0,role,plays,1.250637128,0.634214361,0
520,127,127,22-a,22,nonpun,0,role,show,0.452865957,-0.676772085,0
522,127,127,22-a,22,nonpun,0,role,television,0.73476784,-0.401643565,0
0,128,128,23-a,23,nonpun,0,collar,collar,0,0,0
548,128,128,23-a,23,nonpun,0,collar,dog,1.711357399,-0.381415794,0
556,128,128,23-a,23,nonpun,0,collar,puts,-0.513290301,-0.526046813,0
558,128,128,23-a,23,nonpun,0,collar,walking,0.767337859,-0.699444316,0
0,129,129,24-a,24,nonpun,0,steal,steal,0,0,0
560,129,129,24-a,24,nonpun,0,steal,boy,-0.319930983,-0.587491171,0
561,129,129,24-a,24,nonpun,0,steal,candy,-0.094536379,-0.781460533,0
562,129,129,24-a,24,nonpun,0,steal,decided,-0.465451553,-0.568402974,0
563,129,129,24-a,24,nonpun,0,steal,friend's,-0.56195865,-0.520115981,0
566,129,129,24-a,24,nonpun,0,steal,not,-0.189663551,-0.723041821,0
569,129,129,24-a,24,nonpun,0,steal,wanted,0.492795816,-0.618644422,0
0,130,130,25-a,25,nonpun,0,dye,dye,0,0,0
600,130,130,25-a,25,nonpun,0,dye,hair,1.523473926,-0.704851099,0
602,130,130,25-a,25,nonpun,0,dye,like,-0.781460533,-0.619684429,0
603,130,130,25-a,25,nonpun,0,dye,not,-0.770518333,-0.324320723,0
604,130,130,25-a,25,nonpun,0,dye,people,-0.26904247,1.357481,0
0,131,131,26-a,26,nonpun,0,waist,waist,0,0,0
611,131,131,26-a,26,nonpun,0,waist,belt,1.597962543,-0.347338501,0
615,131,131,26-a,26,nonpun,0,waist,look,-0.588764329,-0.72069838,0
617,131,131,26-a,26,nonpun,0,waist,small,0.54555294,-0.590623453,0
619,131,131,26-a,26,nonpun,0,waist,tiny,0.817679802,-0.534166992,0
0,132,132,27-a,27,nonpun,0,feet,feet,0,0,0
649,132,132,27-a,27,nonpun,0,feet,hurting,0.399656575,-0.487295336,0
650,132,132,27-a,27,nonpun,0,feet,new,-0.68535866,-0.374702209,0
655,132,132,27-a,27,nonpun,0,feet,shoes,1.661397429,-0.582987908,0
658,132,132,27-a,27,nonpun,0,feet,these,-0.326401163,-0.748009219,0
0,133,133,28-a,28,nonpun,0,aloud,aloud,0,0,0
673,133,133,28-a,28,nonpun,0,aloud,class,-0.247762261,-0.08337789,0
678,133,133,28-a,28,nonpun,0,aloud,poem,0.285366535,-0.648521192,0
679,133,133,28-a,28,nonpun,0,aloud,read,1.011726584,-0.384072101,0
682,133,133,28-a,28,nonpun,0,aloud,student,-0.31438722,-0.392756171,0
0,134,134,29-a,29,nonpun,0,pail,pail,0,0,0
688,134,134,29-a,29,nonpun,0,pail,clean,0.454193468,0.108252618,0
690,134,134,29-a,29,nonpun,0,pail,filled,0.640365217,-0.465606583,0
691,134,134,29-a,29,nonpun,0,pail,floor,-0.027157293,-0.542267553,0
696,134,134,29-a,29,nonpun,0,pail,water,1.506103593,-0.205510526,0
697,134,134,29-a,29,nonpun,0,pail,worker,-0.140034506,-0.407722609,0
0,135,135,30-a,30,nonpun,0,manor,manor,0,0,0
730,135,135,30-a,30,nonpun,0,manor,huge,0.769933737,-0.319066113,0
731,135,135,30-a,30,nonpun,0,manor,live,0.878267984,-0.08509899,0
735,135,135,30-a,30,nonpun,0,manor,people,0.015243503,0.361364864,0
737,135,135,30-a,30,nonpun,0,manor,those,-0.812234947,-0.5937837,0
738,135,135,30-a,30,nonpun,0,manor,wealthy,1.284905544,-0.276843416,0
0,136,136,31-a,31,nonpun,0,cache,cache,0,0,0
743,136,136,31-a,31,nonpun,0,cache,copies,-0.02172846,-0.192477378,0
744,136,136,31-a,31,nonpun,0,cache,database,0.776424805,-0.34122505,0
747,136,136,31-a,31,nonpun,0,cache,pages,0.137738536,-0.513410638,0
750,136,136,31-a,31,nonpun,0,cache,stored,0.829207849,-0.233318436,0
