47,rough class but,1,393,0.002544529
47,class but it,4921,111420,0.044166218
47,but it was,5271858,51121620,0.103123845
47,it was just,1700539,117973454,0.01441459
47,was just too,261191,10595030,0.024652219
47,just too course,1,1667628,6.00E-07
47,too course for,169,1259,0.134233519
47,course for my,4468,1624348,0.002750642
47,for my liking,76182,18309477,0.004160796
48,Our pet is,101,9727,0.010383469
48,pet is very,1485,199140,0.007457065
48,is very deer,1,27764972,3.60E-08
48,very deer to,1,297,0.003367003
48,deer to us,1,38025,2.63E-05
49,You dont want,11088,181762,0.06100285
49,dont want to,535188,900751,0.594157542
49,want to bee,1049,128872011,8.14E-06
49,to bee around,1,90098,1.11E-05
49,bee around a,87,577,0.150779896
49,around a hive,432,4118872,0.000104883
49,a hive for,1494,67868,0.02201332
49,hive for too,1,5459,0.000183184
49,for too long,460269,668411,0.688601773
50,You should run,21838,14083348,0.001550626
50,should run really,97,372141,0.000260654
50,run really fast,3620,12637,0.286460394
50,really fast but,2145,317348,0.006759141
50,fast but be,83,103831,0.000799376
50,but be careful,114818,1019168,0.112658561
50,be careful not,289580,2355901,0.12291688
50,careful not to,723787,738724,0.979779999
50,not to brake,1065,47185625,2.26E-05
50,to brake anything,59,109515,0.000538739
51,The pastry chef,850,7723,0.110060857
51,pastry chef brought,1,66177,1.51E-05
51,chef brought his,1,419,0.002386635
51,brought his girlfriend,1355,324166,0.004179957
51,his girlfriend flours,1,735395,1.36E-06
51,girlfriend flours on,1,1,1
51,flours on Valentines,1,240,0.004166667
51,on Valentines Day,25349,34487,0.735030591
52,The driver at,441,651600,0.000676796
52,driver at the,21795,78374,0.278089673
52,at the toll,19388,416201497,4.66E-05
52,the toll insisted,1,508257,1.97E-06
52,toll insisted it,1,1,1
52,insisted it wasnt,1,43473,2.30E-05
52,it wasnt fare,1,253458,3.95E-06
53,He injured his,2314,3984,0.580823293
53,injured his foot,2133,82489,0.025857993
53,his foot and,22805,375645,0.060708914
53,foot and now,595,834980,0.000712592
53,and now it,564491,11498779,0.049091386
53,now it just,21409,2662877,0.008039801
53,it just wont,9242,5903350,0.001565552
53,just wont heel,1,45996,2.17E-05
54,I wrote a,525119,3763553,0.139527462
54,wrote a song,53645,2211518,0.024257094
54,a song about,168234,3593983,0.046809904
54,song about my,3320,358512,0.009260499
54,about my priest,1,4749395,2.11E-07
54,my priest so,1,10609,9.43E-05
54,priest so that,684,3418,0.200117028
54,so that I,1951028,51168825,0.038129232
54,that I could,2788187,82519271,0.033788314
54,I could perform,5399,34283053,0.000157483
54,could perform it,1323,128529,0.010293397
54,perform it for,3680,131585,0.027966714
54,it for hymn,1,25053637,3.99E-08
55,Mother nos best,1,1,1
56,When I stayed,3344,16196460,0.000206465
56,I stayed at,1491336,2331052,0.639769512
56,stayed at the,727233,2764843,0.263028678
56,at the hotel,1161393,416201497,0.002790458
56,the hotel I,25022,11946669,0.002094475
56,hotel I made,173,94259,0.001835369
56,I made sure,138957,6064520,0.022913108
56,made sure I,60984,838483,0.072731349
56,sure I didnt,1585,2765063,0.000573224
56,I didnt sleep,1176,627540,0.001873984
56,didnt sleep inn,1,4791,0.000208725
57,We spent some,16589,528405,0.03139448
57,spent some time,357715,475468,0.752342955
57,some time looking,27985,9837013,0.002844868
57,time looking for,95761,266990,0.358668864
57,looking for the,1985178,57652293,0.034433635
57,for the celebrity,5938,692874802,8.57E-06
57,the celebrity before,46,222386,0.000206848
57,celebrity before she,1,1845,0.000542005
57,before she realized,7828,1442401,0.005427062
57,she realized she,28939,225425,0.128375291
57,realized she didnt,46,105053,0.000437874
57,she didnt want,7607,80177,0.094877583
57,didnt want to,102683,155793,0.659098933
57,want to idol,1,128872011,7.76E-09
58,She didnt want,914,15874,0.05757843
58,didnt want to,102683,155793,0.659098933
58,want to clean,38348,128872011,0.000297567
58,to clean up,1103624,3740097,0.295078978
58,clean up but,2297,2712742,0.000846745
58,up but I,57123,567544,0.100649465
58,but I maid,1,60843576,1.64E-08
58,I maid her,1,632,0.001582278
59,When the new,84751,19672833,0.004308022
59,the new church,49884,71165701,0.000700956
59,new church opened,169,217534,0.00077689
59,church opened nun,1,3136,0.000318878
59,opened nun of,1,1,1
59,nun of us,45,7668,0.005868545
59,of us cared,2507,24591854,0.000101944
60,He cried when,1353,49486,0.027341066
60,cried when he,8975,85160,0.105389854
60,when he woke,24737,23630021,0.001046846
60,he woke up,73530,105500,0.696966825
60,woke up It,121,1805798,6.70E-05
60,up It was,1625,28207,0.057609813
60,It was mourning,1,58039544,1.72E-08
61,The butcher was,459,15894,0.028878822
61,butcher was very,1,2655,0.000376648
61,was very glad,49823,11641665,0.004279714
61,very glad we,9548,418108,0.022836205
61,glad we could,25642,315202,0.081351007
61,we could meat,1,11245380,8.89E-08
62,The fisherman couldnt,1,19434,5.15E-05
62,fisherman couldnt believe,1,1,1
62,couldnt believe what,2054,30267,0.067862689
62,believe what he,42229,607192,0.069548018
62,what he caught,495,11730548,4.22E-05
62,he caught he,114,231294,0.000492879
62,caught he didnt,1,4452,0.000224618
62,he didnt think,2151,167488,0.012842711
62,didnt think it,16849,96893,0.173892851
62,think it was,1841414,18900662,0.0974259
62,it was reel,114,117973454,9.66E-07
63,If I were,921050,13956086,0.065996297
63,I were brave,938,3679011,0.00025496
63,were brave enough,10386,28435,0.365254088
63,brave enough to,170679,201946,0.845171481
63,enough to be,1673130,25153728,0.066516184
63,to be a,36134856,505148997,0.071533065
63,be a fruit,2852,106128674,2.69E-05
63,a fruit farmer,540,297018,0.001818072
63,fruit farmer I,1,1703,0.000587199
63,farmer I would,222,3897,0.056966898
63,I would grow,7988,61619248,0.000129635
63,would grow a,2543,231852,0.010968204
63,grow a pear,1,321064,3.11E-06
64,All the birds,6672,16363912,0.000407726
64,the birds in,52877,1375822,0.038433024
64,birds in the,152227,477343,0.318904855
64,in the parish,239186,1628795324,0.000146848
64,the parish were,3348,1021987,0.003275971
64,parish were birds,1,7190,0.000139082
64,were birds of,773,7897,0.097885273
64,birds of pray,910,513179,0.00177326
65,If you want,11607219,210252670,0.055206048
65,you want to,34620905,65034122,0.532349849
65,want to make,3422458,128872011,0.026557031
65,to make it,10572363,122728935,0.086144013
65,make it all,247859,27695932,0.008949293
65,it all the,827238,16454364,0.050274687
65,all the way,5295213,129776996,0.040802401
65,the way to,5253812,58867077,0.089248732
65,way to a,789646,60485136,0.013055207
65,to a tree,138580,279146624,0.000496442
65,a tree farm,7304,3097548,0.002357994
65,tree farm you,129,45240,0.002851459
65,farm you had,49,7793,0.006287694
65,you had better,151600,7305583,0.020751253
65,had better take,17596,1016812,0.017305067
65,better take a,17392,95462,0.182187677
65,take a different,115525,26867147,0.004299861
65,a different root,4385,20830878,0.000210505
66,Nationalism is a,2767,16057,0.172323597
66,is a non,2190373,476718990,0.004594684
66,a non prophet,103,13466606,7.65E-06
66,non prophet organization,1,239,0.0041841
67,I get my,657848,16498353,0.039873556
67,get my large,309,3878202,7.97E-05
67,my large waistline,1,58134,1.72E-05
67,large waistline from,1,195,0.005128205
67,waistline from too,1,471,0.002123142
67,from too much,58261,136605,0.426492442
67,too much pi,1,16705964,5.99E-08
68,Mothers trade cake,1,1,1
68,trade cake recipes,1,205,0.004878049
68,cake recipes on,125,100052,0.00124935
68,recipes on a,2458,135285,0.018169051
68,on a knead,754,167105962,4.51E-06
68,a knead to,340,886,0.383747178
68,knead to know,358,2481,0.144296655
68,to know basis,16178,39754084,0.000406952
69,The indecisive customer,1,638,0.001567398
69,indecisive customer could,1,155,0.006451613
69,customer could not,2817,30772,0.091544261
69,could not choose,18984,43613358,0.000435279
69,not choose either,1411,690575,0.002043225
69,choose either oar,1,156845,6.38E-06
70,It was an,1168597,58039544,0.020134497
70,was an emotional,29105,15778143,0.00184464
70,an emotional wedding,83,762107,0.000108909
70,emotional wedding Even,1,406,0.002463054
70,wedding Even the,1,1,1
70,Even the mother-in-law,1,2823731,3.54E-07
70,the mother-in-law was,1,1,1
70,mother-in-law was in,1,1,1
70,was in tiers,221,23793684,9.29E-06
71,A new country,2660,9441099,0.000281747
71,new country decided,1,231586,4.32E-06
71,country decided to,2663,4357,0.611200367
71,decided to conduct,30388,17996838,0.001688519
71,to conduct a,1056379,6034363,0.175060566
71,conduct a gallup,1,2268548,4.41E-07
71,a gallup poll,217,392,0.553571429
72,At some executive,1,811965,1.23E-06
72,some executive galas,1,8894,0.000112435
72,executive galas there,1,1,1
72,galas there is,1,1,1
72,there is a,31341553,110560376,0.283479074
72,is a chairman,1559,476718990,3.27E-06
72,a chairman of,15524,95645,0.162308537
72,chairman of the,2534972,3457275,0.733228337
72,of the bored,4403,2766332391,1.59E-06
73,Did you know,7068552,16922110,0.41771103
73,you know that,3898180,45720613,0.085260887
73,know that dolmas,1,26949874,3.71E-08
73,that dolmas were,1,1,1
73,dolmas were first,1,1,1
73,were first made,17114,1005349,0.017022944
73,first made in,18212,257210,0.070805956
73,made in Greece?,3124,12663593,0.000246691
74,I always prayed,1051,5539983,0.000189712
74,always prayed before,192,5972,0.032150033
74,prayed before my,1,11295,8.85E-05
74,before my biology,1,894559,1.12E-06
74,my biology tests,1,13210,7.57E-05
74,biology tests I,1,705,0.00141844
74,tests I was,1737,48956,0.03548084
74,I was hoping,753207,106686995,0.00705997
74,was hoping for,191932,1026334,0.187007348
74,hoping for a,294869,1008589,0.292357938
74,for a sine,1374,274112498,5.01E-06
74,a sine from,1,89879,1.11E-05
74,sine from above,1,486,0.002057613
75,It was not,3851564,58039544,0.066361031
75,was not church,367,67427798,5.44E-06
75,not church john,1,10011,9.99E-05
75,church john disliked,1,258,0.003875969
75,john disliked It,1,1,1
75,disliked It was,1,1,1
75,It was just,776763,58039544,0.013383341
75,was just the,416019,10595030,0.039265486
75,just the principal,1208,11697172,0.000103273
75,the principal of,275921,5407523,0.051025396
75,principal of it,482,677865,0.000711056
76,Some grocery stores,788,1256,0.627388535
76,grocery stores are,11214,461311,0.02430898
76,stores are in,7713,1806096,0.004270537
76,are in a,2424398,38941815,0.062256934
76,in a CD,67060,364730082,0.000183862
76,a CD part,54,3043869,1.77E-05
76,CD part of,483,2246,0.215048976
76,part of town,189827,124514243,0.00152454
77,The professor got,276,172172,0.001603048
77,professor got so,1,1624,0.000615764
77,got so mad,9913,598475,0.016563766
77,so mad he,2643,152934,0.017281965
77,mad he pulled,1,9277,0.000107793
77,he pulled his,34407,429920,0.080031169
77,pulled his hare,1,234154,4.27E-06
77,his hare out,1,849,0.001177856
78,The young boy,15017,1056599,0.014212582
78,young boy was,10996,1258097,0.008740185
78,boy was admonished,1,468874,2.13E-06
78,was admonished by,2999,10417,0.287894787
78,admonished by his,686,14900,0.046040268
78,by his father,248461,8881141,0.027976248
78,his father Apparently,1,5693742,1.76E-07
78,father Apparently he,1,1,1
78,Apparently he had,11140,109881,0.101382405
78,he had been,2450186,28266707,0.086680985
78,had been knotty,1,47463128,2.11E-08
79,To learn skateboard,1,4840981,2.07E-07
79,learn skateboard tricks,85,556,0.152877698
79,skateboard tricks you,1,3812,0.000262329
79,tricks you have,1774,55547,0.031936918
79,you have to,14274592,135266690,0.105529247
79,have to be,15271213,115169237,0.132598022
79,to be taut,452,505148997,8.95E-07
